time,long,lat,dt,H,Roll,pitch,yaw,S,truckSpeed,truck_Lat,truck_long,Tension
8.7,130.188644,33.14719,0.15,77.75,-1,-1,15,10,31.72476,33.14737113,130.1885745,122.31
8.85,130.188644,33.14719,0.15,77.75,-1,-1,15,10,32.1322005,33.14738127,130.1885673,58.89
9,130.188644,33.14719,0.15,77.75,0,0,14,10,31.872919,33.14739135,130.1885602,58.89
9.15,130.188629,33.147228,0.15,78.75,1,1,14,10,31.928481,33.14740156,130.188553,70.215
9.3,130.188613,33.147243,0.15,78.75,3,5,12,10,31.53956,33.14741157,130.1885457,63.42
9.45,130.188613,33.147243,0.15,78.75,3,5,12,10,31.2061995,33.14742159,130.1885385,110.985
9.6,130.188613,33.147243,0.15,78.75,3,7,11,10,30.40984,33.14743147,130.1885312,95.13
9.75,130.188598,33.147277,0.15,79.25,5,9,10,10,30.9284005,33.14744104,130.1885241,129.105
9.9,130.188598,33.147277,0.15,79.75,6,12,10,10,30.872841,33.14745107,130.1885174,131.37
10.05,130.188598,33.147277,0.15,79.75,6,12,10,10,30.9561795,33.14746118,130.1885102,133.635
10.2,130.188598,33.147277,0.15,79.75,7,13,9,10,31.891439,33.1474713,130.1885033,167.61
10.35,130.188583,33.147319,0.15,79.5,7,14,7,10,30.8821,33.14748173,130.188496,131.37
10.5,130.188583,33.147319,0.15,79.5,8,13,5,10,32.02108,33.14749185,130.1884887,117.78
10.65,130.188583,33.147346,0.15,79.5,8,13,5,10,32.41,33.14750244,130.1884814,113.25
10.8,130.188552,33.147346,0.15,79.25,8,13,2,10,32.724838,33.14751303,130.188474,90.6
10.95,130.188552,33.147357,0.15,79.25,9,8,0,10,33.2063595,33.14752376,130.1884666,88.335
11.1,130.188537,33.147369,0.15,79.19,8,8,-3,10,33.502682,33.14753462,130.188459,77.01
11.25,130.188537,33.147369,0.15,79.19,8,8,-3,10,33.80826,33.14754553,130.1884515,97.395
11.4,130.188537,33.147369,0.15,79.19,8,4,-3,10,34.41016,33.14755668,130.1884438,95.13
11.55,130.188522,33.147392,0.15,78.57,6,3,-3,10,34.90094,33.14756798,130.1884359,106.455
11.7,130.188507,33.147403,0.15,78.57,5,1,-2,10,35.651001,33.1475795,130.1884279,104.19
11.85,130.188507,33.147403,0.15,78.57,5,1,-2,10,35.8269405,33.14759123,130.1884199,113.25
12,130.188507,33.147403,0.15,78.57,4,-1,-1,10,36.095482,33.14760313,130.1884117,135.9
12.15,130.188491,33.147434,0.15,78.32,2,-3,0,10,36.40106,33.14761523,130.1884033,142.695
12.3,130.188491,33.147434,0.15,78.82,2,-3,0,10,36.98444,33.14762753,130.1883949,149.49
12.45,130.188491,33.147468,0.15,78.82,2,-3,0,10,37.2992805,33.14763993,130.1883864,158.55
12.6,130.188476,33.147468,0.15,78.82,3,-2,2,10,37.317799,33.14765248,130.1883778,144.96
12.75,130.188476,33.147468,0.15,78.82,4,0,4,10,37.540039,33.14766508,130.1883691,147.225
12.9,130.188446,33.147502,0.15,79.13,3,3,3,10,37.76228,33.14767785,130.1883603,131.37
13.05,130.188446,33.147502,0.15,79.13,3,3,3,10,37.89192,33.14769056,130.1883515,140.43
13.2,130.188446,33.147502,0.15,79.13,3,4,2,10,37.98452,33.14770325,130.1883428,135.9
13.35,130.18843,33.147537,0.15,79.38,3,6,0,10,38.5401195,33.14771613,130.1883337,138.165
13.5,130.18843,33.147537,0.15,79.38,3,6,0,10,38.484558,33.14772902,130.1883247,135.9
13.65,130.18843,33.147567,0.15,79.38,3,6,0,10,38.345659,33.14774187,130.1883157,133.635
13.8,130.1884,33.147567,0.15,78.88,3,6,-1,10,38.20676,33.14775465,130.1883069,135.9
13.95,130.1884,33.147567,0.15,78.88,2,3,-2,10,38.141939,33.14776747,130.1882979,135.9
14.1,130.188369,33.147594,0.15,78.44,2,1,-2,10,38.095638,33.14778027,130.188289,144.96
14.25,130.188369,33.147613,0.15,78.44,2,1,-2,10,38.1141585,33.14779315,130.18828,147.225
14.4,130.188354,33.147613,0.15,78.19,1,0,-2,10,38.132679,33.14780603,130.1882712,144.96
14.55,130.188354,33.147613,0.15,78.19,0,-1,-1,10,38.1048985,33.1478188,130.1882624,138.165
14.7,130.188339,33.147644,0.15,78,-2,-2,0,10,38.040081,33.14783147,130.1882537,131.37
14.85,130.188339,33.147644,0.15,78,-2,-2,0,10,37.9567395,33.14784413,130.188245,108.72
15,130.188339,33.147644,0.15,78,-2,-1,2,10,37.928959,33.14785682,130.1882362,117.78
15.15,130.188308,33.147674,0.15,78.57,-3,0,5,10,37.98452,33.14786951,130.1882273,106.455
15.3,130.188308,33.147674,0.15,78.57,-3,0,7,10,38.095638,33.14788233,130.1882183,95.13
15.45,130.188293,33.147712,0.15,78.57,-3,0,7,10,38.0215605,33.14789513,130.1882097,104.19
15.6,130.188293,33.147712,0.15,78.57,-3,0,7,10,38.39196,33.14790813,130.1882009,99.66
15.75,130.188278,33.147731,0.15,78.57,-1,0,8,10,38.336401,33.1479209,130.1881921,108.72
15.9,130.188278,33.147731,0.15,78.69,0,0,9,10,38.466042,33.14793357,130.1881832,113.25
16.05,130.188278,33.147762,0.15,78.69,0,0,9,10,38.438259,33.14794609,130.1881744,108.72
16.2,130.188262,33.147762,0.15,78.69,0,0,9,10,38.540119,33.14795858,130.1881655,108.72
16.35,130.188262,33.147762,0.15,78.69,0,1,9,10,38.540119,33.1479711,130.1881567,120.045
16.5,130.188232,33.1478,0.15,78.57,1,0,9,10,38.55864,33.14798362,130.1881479,126.84
16.65,130.188232,33.1478,0.15,78.57,1,0,9,10,38.8271805,33.14799616,130.188139,122.31
16.8,130.188232,33.1478,0.15,78.57,2,1,9,10,38.836441,33.14800872,130.1881301,135.9
16.95,130.188217,33.147838,0.15,79.19,3,3,9,10,38.79014,33.14802125,130.1881213,140.43
17.1,130.188217,33.147838,0.15,79.5,4,5,8,10,39.1698,33.14803383,130.1881124,149.49
17.25,130.188217,33.147876,0.15,79.5,4,5,8,10,39.040161,33.14804641,130.1881036,154.02
17.4,130.188201,33.147876,0.15,79.5,4,5,8,10,39.114239,33.14805907,130.1880948,140.43
17.55,130.188201,33.147876,0.15,79.63,5,5,7,10,39.3087005,33.14807169,130.1880859,156.285
17.7,130.188171,33.147907,0.15,79.63,6,6,6,10,39.37352,33.14808447,130.1880769,154.02
17.85,130.188171,33.147907,0.15,79.63,6,6,6,10,39.3920405,33.14809728,130.1880679,154.02
18,130.188171,33.147907,0.15,78.94,7,6,5,10,39.540199,33.14811025,130.1880589,144.96
18.15,130.188156,33.147941,0.15,78.94,7,4,4,10,39.410561,33.14812315,130.1880499,149.49
18.3,130.188156,33.147941,0.15,79.25,7,3,2,10,39.410561,33.14813602,130.1880411,149.49
18.45,130.18814,33.147972,0.15,79.25,7,3,2,10,39.429081,33.1481489,130.1880322,154.02
18.6,130.18814,33.147972,0.15,79.25,7,3,2,10,39.503159,33.14816175,130.1880233,140.43
18.75,130.18814,33.147972,0.15,79,7,2,0,10,39.5865005,33.14817473,130.1880143,144.96
18.9,130.18811,33.148006,0.15,79,6,0,0,10,39.910599,33.14818775,130.1880053,144.96
19.05,130.18811,33.148006,0.15,79,6,0,0,10,39.8920805,33.14820085,130.1879962,142.695
19.2,130.18811,33.148006,0.15,78.75,6,0,-1,10,39.892078,33.14821402,130.1879871,154.02
19.35,130.188079,33.14804,0.15,78.75,5,0,-3,10,39.8828205,33.14822731,130.1879781,142.695
19.5,130.188079,33.14804,0.15,78.75,4,0,-4,10,39.892078,33.1482406,130.1879689,131.37
19.65,130.188079,33.148071,0.15,78.75,4,0,-4,10,40.1513595,33.14825389,130.1879597,131.37
19.8,130.188049,33.148071,0.15,78.19,2,1,-5,10,40.058762,33.14826718,130.1879505,122.31
19.95,130.188034,33.14809,0.15,78.44,0,1,-5,10,40.1420995,33.1482805,130.1879413,126.84
20.1,130.188018,33.148109,0.15,78.44,-3,1,-1,10,40.206921,33.14829388,130.187932,117.78
20.25,130.188018,33.148109,0.15,78.44,-3,1,-1,10,40.1884,33.14830719,130.1879227,110.985
20.4,130.188018,33.148109,0.15,78.75,-3,1,1,10,40.206921,33.14832057,130.1879134,108.72
20.55,130.187988,33.148143,0.15,78.75,-4,2,4,10,40.1328395,33.14833377,130.1879043,106.455
20.7,130.187988,33.148143,0.15,78.75,-3,2,4,10,40.132839,33.14834707,130.1878951,104.19
20.85,130.187988,33.148181,0.15,78.75,-3,2,4,10,40.06802,33.14836035,130.187886,113.25
21,130.187973,33.148181,0.15,78.75,-3,3,2,10,40.021721,33.14837355,130.187877,135.9
21.15,130.187973,33.148181,0.15,78.75,-1,4,1,10,40.003201,33.14838679,130.1878678,131.37
21.3,130.187973,33.148181,0.15,78.75,-1,4,1,10,39.96616,33.14839998,130.1878587,131.37
21.45,130.187973,33.148235,0.15,78.75,-1,4,1,10,39.8087405,33.14841305,130.1878496,135.9
21.6,130.187927,33.148235,0.15,79.25,-1,4,0,10,39.614281,33.14842598,130.1878406,135.9
21.75,130.187927,33.148235,0.15,79.25,-2,5,1,10,39.716141,33.14843884,130.1878317,129.105
21.9,130.187896,33.148273,0.15,78.88,-2,6,2,10,39.76244,33.14845165,130.1878228,126.84
22.05,130.187896,33.148273,0.15,78.88,-2,6,2,10,39.46612,33.14846433,130.187814,131.37
22.2,130.187896,33.148273,0.15,78.88,-3,6,2,10,39.521679,33.148477,130.1878052,135.9
22.35,130.187881,33.148307,0.15,79.32,-3,7,4,10,39.5401995,33.14848961,130.1877965,133.635
22.5,130.187881,33.148307,0.15,79.32,-3,7,5,10,39.614281,33.14850227,130.1877876,122.31
22.65,130.187881,33.148342,0.15,79.32,-3,7,5,10,39.6605795,33.14851495,130.1877789,124.575
22.8,130.18785,33.148342,0.15,78.88,-3,7,6,10,39.725399,33.1485276,130.1877703,135.9
22.95,130.18785,33.148357,0.15,78.88,-2,6,7,10,39.7161385,33.14854021,130.1877618,142.695
23.1,130.187835,33.148376,0.15,78.82,0,4,7,10,39.688358,33.1485528,130.1877532,144.96
23.25,130.187835,33.148376,0.15,78.82,0,4,7,10,39.716139,33.14856555,130.1877447,131.37
23.4,130.187835,33.148376,0.15,78.82,0,3,6,10,39.725399,33.14857827,130.1877362,135.9
23.55,130.18782,33.14841,0.15,79,0,2,5,10,39.7624395,33.14859104,130.1877275,135.9
23.7,130.187805,33.148429,0.15,79,1,2,4,10,39.79948,33.14860387,130.1877188,135.9
23.85,130.187805,33.148429,0.15,79,1,2,4,10,39.8087405,33.14861666,130.1877101,131.37
24,130.187805,33.148429,0.15,78.94,1,2,3,10,39.836521,33.14862952,130.1877014,126.84
24.15,130.187774,33.14846,0.15,78.94,1,3,2,10,39.88282,33.14864238,130.1876927,106.455
24.3,130.187774,33.148479,0.15,78.69,0,4,2,10,39.873562,33.14865523,130.187684,117.78
24.45,130.187774,33.148494,0.15,78.69,0,4,2,10,39.929119,33.14866812,130.1876752,126.84
24.6,130.187759,33.148494,0.15,78.69,0,4,1,10,39.947639,33.14868105,130.1876663,122.31
24.75,130.187759,33.148494,0.15,78.75,-1,4,1,10,39.929119,33.14869393,130.1876575,115.515
24.9,130.187728,33.148532,0.15,78.75,-2,5,2,10,39.910599,33.14870685,130.1876486,95.13
25.05,130.187713,33.148548,0.15,78.75,-2,5,2,10,39.855042,33.14871968,130.1876398,92.865
25.2,130.187713,33.148548,0.15,78.32,-3,5,2,10,39.836521,33.14873255,130.1876309,86.07
25.35,130.187713,33.148548,0.15,78.32,-4,4,3,10,39.836521,33.14874544,130.187622,88.335
25.5,130.187713,33.148548,0.15,78.44,-4,5,6,10,39.855042,33.14875835,130.1876129,95.13
25.65,130.187713,33.148548,0.15,78.44,-4,5,6,10,39.8550415,33.14877132,130.1876038,122.31
25.8,130.187683,33.148601,0.15,78.44,-4,5,6,10,39.818001,33.14878425,130.1875947,140.43
25.95,130.187667,33.148616,0.15,78.75,-4,4,6,10,39.8087405,33.14879727,130.1875856,149.49
26.1,130.187652,33.148635,0.15,78.75,-3,5,4,10,39.818001,33.14881027,130.1875763,172.14
26.25,130.187652,33.148635,0.15,78.75,-3,5,4,10,39.8457815,33.1488232,130.1875672,185.73
26.4,130.187652,33.148635,0.15,79,-2,6,3,10,39.855042,33.14883613,130.187558,194.79
26.55,130.187637,33.148666,0.15,79,-2,5,3,10,39.7716995,33.14884903,130.1875489,197.055
26.7,130.187637,33.148666,0.15,78.75,-3,4,2,10,39.669842,33.14886192,130.1875397,181.2
26.85,130.187637,33.148704,0.15,78.75,-3,4,2,10,39.651321,33.14887482,130.1875304,172.14
27,130.187606,33.148704,0.15,78.75,-4,5,3,10,39.651321,33.1488877,130.1875212,154.02
27.15,130.187591,33.148719,0.15,78.88,-4,7,3,10,39.6050205,33.14890047,130.1875121,149.49
27.3,130.187591,33.148719,0.15,78.88,-4,7,3,10,39.614281,33.14891327,130.1875029,140.43
27.45,130.187591,33.14875,0.15,78.88,-4,7,3,10,39.6050205,33.14892608,130.1874936,131.37
27.6,130.187561,33.14875,0.15,78.75,-4,6,3,10,39.688358,33.14893895,130.1874843,113.25
27.75,130.187561,33.14875,0.15,78.75,-3,6,1,10,39.6698395,33.14895183,130.1874751,131.37
27.9,130.187545,33.14878,0.15,77.63,-2,2,0,10,39.706879,33.14896473,130.187466,144.96
28.05,130.187545,33.14878,0.15,77.63,-2,2,0,10,39.7439195,33.14897772,130.1874568,149.49
28.2,130.187545,33.14878,0.15,77.63,-2,0,-2,10,39.76244,33.14899062,130.1874477,154.02
28.35,130.187515,33.148811,0.15,76.88,-2,0,-3,10,39.7717,33.14900347,130.1874385,167.61
28.5,130.187515,33.14883,0.15,76.88,-4,-1,-3,10,39.76244,33.14901628,130.1874294,167.61
28.65,130.187515,33.14883,0.15,76.88,-4,-1,-3,10,39.7439195,33.14902909,130.1874203,185.73
28.8,130.187515,33.14883,0.15,76.88,-5,-2,-2,10,39.725399,33.14904193,130.1874112,176.67
28.95,130.187484,33.148864,0.15,76.82,-6,-1,0,10,39.78096,33.14905484,130.187402,169.875
29.1,130.187484,33.148864,0.15,78,-8,2,2,10,39.855042,33.1490678,130.1873928,172.14
29.25,130.187484,33.148899,0.15,78,-8,2,2,10,39.88282,33.14908072,130.1873837,167.61
29.4,130.187454,33.148899,0.15,78,-8,3,1,10,39.855042,33.14909357,130.1873745,176.67
29.55,130.187454,33.148899,0.15,78,-8,5,0,10,39.864302,33.14910642,130.1873653,163.08
29.7,130.187423,33.148937,0.15,78.19,-8,7,0,10,39.78096,33.1491192,130.1873562,158.55
29.85,130.187423,33.148948,0.15,78.19,-8,7,0,10,39.7439195,33.14913205,130.187347,149.49
30,130.187408,33.148948,0.15,77.75,-8,7,0,10,39.76244,33.1491449,130.1873379,149.49
30.15,130.187408,33.148948,0.15,77.75,-9,5,0,10,39.827261,33.14915771,130.1873289,144.96
30.3,130.187393,33.148983,0.15,76.88,-8,3,1,10,39.836521,33.14917052,130.1873198,140.43
30.45,130.187393,33.148983,0.15,76.88,-8,3,1,10,39.7531795,33.14918323,130.1873107,147.225
30.6,130.187393,33.148983,0.15,76.88,-8,3,2,10,39.743919,33.14919602,130.1873016,140.43
30.75,130.187362,33.149017,0.15,76.82,-8,1,3,10,39.87356,33.14920872,130.1872925,149.49
30.9,130.187362,33.149017,0.15,76.82,-9,1,4,10,39.892078,33.14922148,130.1872833,163.08
31.05,130.187362,33.149055,0.15,76.82,-9,1,4,10,39.9106005,33.14923425,130.1872741,163.08
31.2,130.187347,33.149055,0.15,77.5,-10,1,4,10,39.910599,33.149247,130.187265,190.26
31.35,130.187347,33.149055,0.15,77.5,-9,2,5,10,39.910599,33.14925968,130.1872559,185.73
31.5,130.187316,33.149093,0.15,77.75,-9,2,7,10,39.929119,33.14927237,130.1872468,172.14
31.65,130.187316,33.149093,0.15,77.75,-9,2,7,10,39.947639,33.14928503,130.1872376,167.61
31.8,130.187316,33.149093,0.15,77.75,-8,3,8,10,39.96616,33.14929765,130.1872284,154.02
31.95,130.187301,33.149127,0.15,78.19,-8,3,9,10,40.012461,33.14931036,130.1872192,158.55
32.1,130.187286,33.149147,0.15,78.19,-6,4,10,10,40.077278,33.14932315,130.1872099,149.49
32.25,130.187286,33.149162,0.15,78.19,-6,4,10,10,40.3458195,33.14933595,130.1872008,144.96
32.4,130.187286,33.149162,0.15,78.32,-5,5,9,10,40.39212,33.1493488,130.1871915,140.43
32.55,130.187271,33.149181,0.15,78.32,-4,5,8,10,40.4847205,33.14936177,130.1871822,138.165
32.7,130.187255,33.1492,0.15,78.44,-2,5,7,10,40.57732,33.14937485,130.1871727,144.96
32.85,130.187255,33.1492,0.15,78.44,-2,5,7,10,40.632881,33.14938789,130.1871633,147.225
33,130.18724,33.149215,0.15,78.44,-1,4,5,10,40.743999,33.14940105,130.1871538,154.02
33.15,130.187225,33.149234,0.15,77.88,0,4,4,10,40.7810405,33.14941423,130.1871443,142.695
33.3,130.187225,33.149234,0.15,77.88,0,3,4,10,40.855122,33.14942753,130.1871347,144.96
33.45,130.187225,33.149234,0.15,77.88,0,3,4,10,40.9477195,33.14944088,130.1871251,149.49
33.6,130.187225,33.149234,0.15,77.88,0,2,2,10,40.98476,33.14945417,130.1871155,149.49
33.75,130.187194,33.149288,0.15,77.5,-2,5,-1,10,40.9755,33.14946741,130.187106,151.755
33.9,130.187194,33.149288,0.15,78.13,-2,5,-1,10,41.318119,33.14948073,130.1870965,154.02
34.05,130.187194,33.149288,0.15,78.13,-2,5,-1,10,41.327379,33.14949418,130.1870869,156.285
34.2,130.187194,33.149288,0.15,78.13,-4,7,-2,10,41.336639,33.14950763,130.1870775,176.67
34.35,130.187149,33.149341,0.15,78,-4,8,-1,10,41.3273795,33.14952103,130.1870682,181.2
34.5,130.187149,33.149341,0.15,78,-5,8,0,10,41.336639,33.14953435,130.187059,190.26
34.65,130.187149,33.149372,0.15,78,-5,8,0,10,41.3922,33.14954768,130.1870497,197.055
34.8,130.187118,33.149372,0.15,77.38,-8,9,0,10,41.707039,33.1495611,130.1870404,199.32
34.95,130.187103,33.149391,0.15,77.38,-8,9,1,10,41.7626,33.14957463,130.187031,187.995
35.1,130.187103,33.149406,0.15,77.07,-9,7,2,10,41.7626,33.14958813,130.1870217,190.26
35.25,130.187103,33.149406,0.15,77.07,-9,7,2,10,41.7626,33.14960167,130.1870123,163.08
35.4,130.187103,33.149406,0.15,77.07,-9,5,4,10,41.74408,33.14961513,130.187003,167.61
35.55,130.187057,33.14944,0.15,77.25,-9,5,4,10,41.707039,33.1496286,130.1869937,165.345
35.7,130.187057,33.14944,0.15,77.25,-10,4,5,10,41.651482,33.14964215,130.1869844,158.55
35.85,130.187057,33.149475,0.15,77.25,-10,4,5,10,41.66074,33.14965573,130.186975,149.49
36,130.187042,33.149475,0.15,77.07,-9,4,4,10,41.669998,33.14966928,130.1869657,149.49
36.15,130.187026,33.14949,0.15,77.07,-9,3,4,10,41.6885185,33.14968287,130.1869563,163.08
36.3,130.187026,33.14949,0.15,77.07,-9,3,3,10,41.688519,33.14969648,130.1869468,172.14
36.45,130.187026,33.149528,0.15,77.07,-9,3,3,10,41.688519,33.14971001,130.1869374,176.67
36.6,130.186996,33.149528,0.15,77.13,-8,1,2,10,41.669998,33.14972348,130.186928,167.61
36.75,130.186996,33.149528,0.15,77.13,-9,1,3,10,41.6422215,33.1497369,130.1869186,178.935
36.9,130.186981,33.149562,0.15,76.07,-10,0,4,10,41.651482,33.14975033,130.1869091,181.2
37.05,130.186981,33.149585,0.15,76.07,-10,0,4,10,41.66074,33.1497638,130.1868997,192.525
37.2,130.186965,33.149585,0.15,76.38,-11,0,6,10,41.614441,33.14977723,130.1868905,208.38
37.35,130.186965,33.149585,0.15,76.38,-12,1,7,10,41.6051805,33.14979071,130.1868814,201.585
37.5,130.186935,33.149623,0.15,77.13,-13,3,8,10,41.55888,33.14980432,130.1868724,199.32
37.65,130.186935,33.149642,0.15,77.13,-13,3,8,10,41.38294,33.14981797,130.1868634,190.26
37.8,130.18692,33.149642,0.15,77.13,-13,4,8,10,41.336639,33.14983182,130.1868546,181.2
37.95,130.18692,33.149642,0.15,77.13,-12,5,8,10,41.2903405,33.1498458,130.1868459,183.465
38.1,130.186889,33.149681,0.15,77.13,-11,5,8,10,41.15144,33.14985992,130.1868374,190.26
38.25,130.186889,33.149681,0.15,77.13,-10,6,7,10,41.05884,33.14987387,130.1868294,194.79
38.4,130.186889,33.149696,0.15,76.88,-10,5,7,10,40.688438,33.1498877,130.1868218,185.73
38.55,130.186889,33.149696,0.15,76.88,-10,4,7,10,40.614361,33.14990148,130.1868145,172.14
38.7,130.186859,33.149734,0.15,76.19,-11,3,10,10,40.503239,33.14991517,130.1868075,163.08
38.85,130.186859,33.149753,0.15,76.19,-11,3,10,10,40.1328395,33.14992885,130.1868007,151.755
39,130.186859,33.149753,0.15,76.19,-10,2,14,10,39.76244,33.14994255,130.1867941,144.96
39.15,130.186859,33.149753,0.15,76.19,-10,1,16,10,39.7531795,33.14995622,130.1867877,160.815
39.3,130.186859,33.149753,0.15,76.69,-9,0,18,10,39.669842,33.14996987,130.1867815,135.9
39.45,130.186859,33.149753,0.15,76.69,-9,0,18,10,39.4013005,33.14998348,130.1867756,129.105
39.6,130.186859,33.149753,0.15,76.88,-9,0,22,10,38.743839,33.14999697,130.1867696,131.37
39.75,130.186828,33.149837,0.15,76.88,-9,0,25,10,38.30862,33.15001028,130.1867639,115.515
39.9,130.186828,33.149837,0.15,76.88,-8,-1,34,10,38.132679,33.15002363,130.1867582,113.25
