time,long,lat,dt,H,Roll,pitch,yaw,S,truckSpeed,truck_Lat,truck_long,Tension
6.9,130.188766,33.147151,0.15,66.75,5,26,-100,9,26.187281,33.14720737,130.1887593,131.37
7.05,130.188766,33.147178,0.15,66.75,7,27,-100,9,26.50212,33.14721553,130.1887525,149.49
7.2,130.188766,33.147178,0.15,66.75,7,27,-97,9,26.5762,33.1472238,130.188746,172.14
7.35,130.188766,33.14719,0.15,65.94,11,31,-91,9,27.0854995,33.14723237,130.1887392,185.73
7.5,130.188766,33.147205,0.15,65.94,14,35,-86,9,27.44664,33.14724132,130.1887324,231.03
7.65,130.188751,33.147216,0.15,65.19,15,35,-86,9,27.4096005,33.14725046,130.1887257,183.465
7.8,130.188751,33.147216,0.15,65.19,15,35,-82,9,27.613319,33.14725945,130.1887189,231.03
7.95,130.188751,33.147216,0.15,65.19,17,35,-77,9,27.89112,33.14726844,130.1887122,267.27
8.1,130.188751,33.147239,0.15,63.63,23,36,-71,9,28.1504,33.14727747,130.1887056,190.26
8.25,130.188751,33.147251,0.15,63.63,27,36,-71,9,28.5115395,33.14728666,130.1886992,249.15
8.4,130.188751,33.147251,0.15,63.63,27,36,-68,9,28.53932,33.14729583,130.1886925,158.55
8.55,130.188751,33.147251,0.15,60.38,35,28,-71,9,28.8449,33.14730478,130.1886857,122.31
8.7,130.188751,33.147277,0.15,60.38,46,7,-93,9,29.24308,33.14731415,130.188679,144.96
8.85,130.188735,33.147289,0.15,60.19,46,-3,-93,9,29.3171595,33.14732352,130.1886722,70.215
9,130.188735,33.147289,0.15,60.19,46,-3,-105,9,29.502359,33.14733292,130.1886654,40.77
9.15,130.188735,33.147289,0.15,60.19,40,-16,-126,9,29.6690405,33.14734251,130.1886585,72.48
9.3,130.188705,33.147319,0.15,61,32,-23,-143,9,29.872761,33.14735218,130.1886516,49.83
9.45,130.188705,33.147319,0.15,61,28,-24,-151,9,30.1505605,33.14736212,130.1886448,45.3
9.6,130.188705,33.147319,0.15,61,28,-24,-151,9,30.057961,33.14737215,130.188638,49.83
9.75,130.188674,33.147331,0.15,63.5,18,-24,-166,9,30.02092,33.14738217,130.188631,43.035
9.9,130.188674,33.147331,0.15,63.5,13,-24,-172,9,30.094999,33.14739232,130.1886236,40.77
10.05,130.188629,33.147331,0.15,66.5,1,-20,-172,9,30.280199,33.14740242,130.188616,36.24
10.2,130.188629,33.147331,0.15,66.5,1,-20,177,9,29.983879,33.14741277,130.1886086,36.24
10.35,130.188598,33.147331,0.15,66.5,-17,-14,173,9,30.34502,33.14742281,130.188601,36.24
10.5,130.188598,33.147331,0.15,67.32,-25,-15,-179,9,31.076559,33.14743313,130.1885936,36.24
10.65,130.188537,33.147342,0.15,67.32,-30,-13,-179,9,29.6597805,33.14744324,130.1885864,63.42
10.8,130.188537,33.147342,0.15,67.32,-30,-13,-172,9,31.1136,33.14745265,130.1885786,77.01
10.95,130.188537,33.147342,0.15,67.82,-39,-7,-154,9,30.5394805,33.14746233,130.1885709,99.66
11.1,130.188476,33.147369,0.15,67.82,-43,7,-143,9,29.983879,33.14747235,130.1885635,108.72
11.25,130.188446,33.147388,0.15,66.32,-43,7,-143,9,30.6598595,33.1474825,130.1885561,124.575
11.4,130.188446,33.147388,0.15,66.32,-43,12,-142,9,30.391319,33.14749295,130.1885488,131.37
11.55,130.18843,33.147403,0.15,66.32,-50,29,-135,9,31.0673,33.1475026,130.1885412,131.37
11.7,130.18843,33.147403,0.15,65.69,-42,35,-143,9,31.187679,33.1475124,130.1885335,117.78
11.85,130.1884,33.147438,0.15,65.69,-44,40,-143,9,31.215461,33.14752213,130.1885258,95.13
12,130.1884,33.147438,0.15,65.69,-44,40,-141,9,31.891439,33.14753198,130.1885181,81.54
12.15,130.1884,33.147438,0.15,63.82,-42,41,-142,9,31.7525395,33.14754187,130.1885104,92.865
12.3,130.188385,33.147464,0.15,63.82,-43,33,-138,9,32.372959,33.14755197,130.1885027,95.13
12.45,130.188385,33.147476,0.15,64.13,-43,29,-138,9,32.6970595,33.14756213,130.188495,90.6
12.6,130.188385,33.147476,0.15,64.13,-43,29,-135,9,33.4286,33.1475724,130.1884871,77.01
12.75,130.188385,33.147476,0.15,64.13,-42,25,-131,9,34.0305,33.14758295,130.188479,65.685
12.9,130.188369,33.147499,0.15,64.07,-40,20,-129,9,34.354599,33.14759353,130.1884708,67.95
13.05,130.188369,33.14751,0.15,64.07,-38,18,-129,9,34.752779,33.14760415,130.1884623,108.72
13.2,130.188369,33.14751,0.15,64.07,-38,18,-129,9,35.558399,33.14761517,130.1884537,117.78
13.35,130.188369,33.147525,0.15,63.44,-34,12,-128,9,35.9288005,33.14762667,130.188445,113.25
13.5,130.188369,33.147525,0.15,63.44,-29,5,-126,9,36.59552,33.14763828,130.1884365,81.54
13.65,130.188369,33.147552,0.15,64,-27,-1,-126,9,36.762199,33.14764978,130.1884278,92.865
13.8,130.188369,33.147552,0.15,64,-27,-1,-124,9,37.280762,33.1476613,130.1884191,140.43
13.95,130.188369,33.147552,0.15,64,-19,-6,-123,9,38.0030405,33.14767308,130.18841,158.55
14.1,130.188354,33.147583,0.15,65.57,-12,-8,-124,9,38.077122,33.14768507,130.1884009,154.02
14.25,130.188354,33.147598,0.15,65.57,-10,-8,-124,9,38.88274,33.14769736,130.1883917,138.165
14.4,130.188354,33.147598,0.15,65.57,-10,-8,-125,9,39.132759,33.1477096,130.1883824,144.96
14.55,130.188354,33.147598,0.15,66.25,-11,-4,-129,9,39.438339,33.14772188,130.1883728,142.695
14.7,130.188339,33.147636,0.15,66.25,-12,0,-133,9,39.910599,33.14773443,130.1883632,104.19
14.85,130.188339,33.147636,0.15,66.57,-12,0,-133,9,40.5032385,33.1477473,130.1883537,99.66
15,130.188339,33.147636,0.15,66.57,-12,0,-133,9,40.818081,33.14776042,130.1883439,99.66
15.15,130.188323,33.147674,0.15,66.57,-9,2,-132,9,41.4014605,33.14777369,130.1883339,81.54
15.3,130.188323,33.147674,0.15,67.19,-5,7,-132,9,41.540359,33.147787,130.1883239,104.19
15.45,130.188308,33.147712,0.15,67.19,-4,8,-132,9,42.1515195,33.14780048,130.1883139,77.01
15.6,130.188308,33.147712,0.15,67.19,-4,8,-132,9,42.299679,33.14781402,130.188304,67.95
15.75,130.188308,33.147731,0.15,67.07,-2,6,-134,9,42.3922805,33.14782748,130.1882941,81.54
15.9,130.188308,33.147731,0.15,67.07,-1,2,-135,9,42.94788,33.14784102,130.1882841,86.07
16.05,130.188293,33.147773,0.15,67.57,-1,4,-135,9,43.14234,33.14785468,130.1882739,122.31
16.2,130.188293,33.147773,0.15,67.57,-1,4,-136,9,43.262718,33.14786837,130.1882636,122.31
16.35,130.188293,33.147773,0.15,67.57,0,6,-137,9,43.3923605,33.14788184,130.1882533,104.19
16.5,130.188262,33.147815,0.15,67.57,2,2,-137,9,43.503479,33.14789557,130.188243,117.78
16.65,130.188262,33.147834,0.15,67.57,4,1,-137,9,43.5868205,33.14790928,130.1882328,149.49
16.8,130.188262,33.147834,0.15,67.57,4,1,-138,9,44.040562,33.14792307,130.1882226,149.49
16.95,130.188232,33.147857,0.15,68.25,5,3,-141,9,44.0312995,33.14793702,130.1882125,133.635
17.1,130.188217,33.14788,0.15,68.25,4,4,-144,9,44.466518,33.14795103,130.1882025,126.84
17.25,130.188201,33.147903,0.15,68.57,3,6,-144,9,44.466518,33.14796518,130.1881922,124.575
17.4,130.188201,33.147903,0.15,68.57,3,6,-146,9,44.522079,33.14797957,130.1881819,126.84
17.55,130.188186,33.147922,0.15,68.57,1,12,-147,9,44.75358,33.14799378,130.1881715,115.515
17.7,130.188186,33.147922,0.15,68.75,0,17,-148,9,44.614681,33.14800763,130.1881612,108.72
17.85,130.188156,33.14796,0.15,68.75,0,17,-148,9,44.7165395,33.14802149,130.1881507,99.66
18,130.188156,33.14796,0.15,68.75,0,17,-148,9,45.17028,33.14803533,130.18814,113.25
18.15,130.188156,33.14796,0.15,68.25,-3,17,-149,9,45.105461,33.14804953,130.1881295,142.695
18.3,130.188125,33.147991,0.15,68.25,-5,18,-150,9,45.503639,33.14806368,130.188119,176.67
18.45,130.188125,33.147991,0.15,67.57,-6,18,-150,9,45.494379,33.14807783,130.1881087,142.695
18.6,130.188125,33.147991,0.15,67.57,-6,18,-149,9,45.54068,33.14809197,130.1880986,90.6
18.75,130.18811,33.148029,0.15,67.57,-8,13,-147,9,45.688839,33.14810594,130.1880883,101.925
18.9,130.18811,33.148029,0.15,67.69,-8,9,-144,9,45.911079,33.14812015,130.1880778,99.66
19.05,130.188064,33.148063,0.15,67.69,-9,9,-144,9,46.225922,33.1481346,130.1880673,74.745
19.2,130.188064,33.148063,0.15,67.69,-9,9,-144,9,46.225922,33.14814898,130.1880568,99.66
19.35,130.188064,33.148063,0.15,67.88,-10,6,-143,9,46.2537005,33.14816358,130.1880463,90.6
19.5,130.188049,33.148109,0.15,67.88,-11,6,-141,9,46.670399,33.1481783,130.1880356,95.13
19.65,130.188034,33.148128,0.15,68.5,-10,7,-141,9,46.8185595,33.14819331,130.1880249,142.695
19.8,130.188034,33.148128,0.15,68.5,-10,7,-140,9,46.855598,33.14820833,130.1880141,231.03
19.95,130.188034,33.148128,0.15,68.5,-9,8,-140,9,46.93894,33.1482233,130.1880033,178.935
20.1,130.188003,33.14817,0.15,68.63,-8,10,-139,9,47.300079,33.1482384,130.1879924,108.72
20.25,130.188003,33.148193,0.15,68.63,-7,11,-139,9,47.3093395,33.1482537,130.1879814,129.105
20.4,130.188003,33.148193,0.15,68.63,-7,11,-139,9,47.466759,33.1482691,130.1879703,90.6
20.55,130.188003,33.148193,0.15,68.69,-4,13,-138,9,47.7075195,33.14828445,130.1879593,97.395
20.7,130.187973,33.148235,0.15,68.69,0,12,-138,9,47.966801,33.14830003,130.1879484,86.07
20.85,130.187957,33.148258,0.15,68.75,1,9,-138,9,47.9575405,33.14831588,130.1879375,117.78
21,130.187957,33.148258,0.15,68.75,1,9,-138,9,48.11496,33.14833137,130.1879266,117.78
21.15,130.187957,33.148281,0.15,68.75,2,8,-141,9,48.14274,33.14834703,130.1879157,154.02
21.3,130.187957,33.148281,0.15,68.82,1,12,-143,9,48.263119,33.14836277,130.187905,158.55
21.45,130.187927,33.148323,0.15,68.82,0,14,-143,9,48.3927595,33.14837855,130.1878942,131.37
21.6,130.187927,33.148323,0.15,68.82,0,14,-143,9,48.54092,33.14839422,130.1878832,135.9
21.75,130.187927,33.148323,0.15,68.82,0,17,-143,9,48.7539005,33.14841005,130.1878723,144.96
21.9,130.187896,33.148365,0.15,69.57,0,18,-143,9,48.818722,33.14842592,130.1878612,167.61
22.05,130.187896,33.148365,0.15,68.07,0,18,-143,9,48.8465005,33.14844192,130.1878502,144.96
22.2,130.187896,33.148365,0.15,68.07,0,18,-143,9,48.670559,33.1484579,130.1878391,144.96
22.35,130.187866,33.148403,0.15,68.07,2,12,-140,9,48.6335205,33.14847378,130.1878282,113.25
22.5,130.18785,33.148422,0.15,69.13,4,-1,-139,9,48.559441,33.14848965,130.1878171,77.01
22.65,130.18785,33.148422,0.15,69.13,4,-1,-139,9,48.6057395,33.14850556,130.1878061,97.395
22.8,130.18785,33.148422,0.15,69.13,4,2,-141,9,48.670559,33.14852173,130.1877953,108.72
22.95,130.18785,33.148422,0.15,69.13,3,6,-141,9,48.7076,33.14853815,130.1877848,124.575
23.1,130.18782,33.14849,0.15,69.75,4,14,-142,9,49.096519,33.14855482,130.1877743,144.96
23.25,130.18782,33.14849,0.15,69,4,17,-142,9,49.003922,33.14857182,130.1877635,138.165
23.4,130.18782,33.14849,0.15,69,4,17,-142,9,48.892799,33.14858882,130.1877529,131.37
23.55,130.187789,33.148532,0.15,69,5,16,-143,9,48.9205795,33.14860573,130.187742,117.78
23.7,130.187789,33.148532,0.15,68.32,6,12,-143,9,48.892799,33.14862277,130.1877311,122.31
23.85,130.187759,33.148574,0.15,68.32,6,9,-143,9,48.8372405,33.14863948,130.1877203,117.78
24,130.187759,33.148574,0.15,68.32,6,9,-143,9,48.800201,33.14865617,130.1877092,117.78
24.15,130.187744,33.148597,0.15,68.88,4,8,-143,9,48.7724205,33.14867274,130.1876981,101.925
24.3,130.187744,33.148597,0.15,68.88,4,9,-144,9,48.7076,33.14868917,130.187687,108.72
24.45,130.187713,33.148639,0.15,69.19,3,10,-144,9,48.689079,33.14870558,130.187676,117.78
24.6,130.187713,33.148639,0.15,69.19,3,10,-144,9,48.633518,33.1487221,130.1876652,117.78
24.75,130.187698,33.148662,0.15,69.19,2,10,-144,9,48.587221,33.14873818,130.1876545,99.66
24.9,130.187698,33.148662,0.15,69.19,2,11,-145,9,48.54092,33.14875453,130.187644,95.13
25.05,130.187667,33.148708,0.15,69.44,2,14,-145,9,48.485359,33.14877073,130.1876333,101.925
25.2,130.187667,33.148708,0.15,69.44,2,14,-144,9,48.50388,33.14878687,130.1876226,104.19
25.35,130.187667,33.148708,0.15,69.5,3,16,-143,9,48.485359,33.14880284,130.1876119,115.515
25.5,130.187637,33.148746,0.15,69.5,4,17,-144,9,48.485359,33.14881885,130.1876011,108.72
25.65,130.187637,33.148746,0.15,68.5,3,17,-144,9,48.4020195,33.14883468,130.1875907,110.985
25.8,130.187637,33.148746,0.15,68.5,3,14,-145,9,48.31868,33.1488505,130.1875801,99.66
25.95,130.187606,33.148788,0.15,68.5,3,12,-146,9,48.2260795,33.14886641,130.1875695,104.19
26.1,130.187606,33.148788,0.15,69,3,12,-145,9,48.207561,33.14888223,130.1875591,108.72
26.25,130.187576,33.14883,0.15,69,3,12,-145,9,48.2538585,33.14889804,130.1875486,117.78
26.4,130.187576,33.14883,0.15,69,3,12,-144,9,48.281639,33.1489139,130.1875379,126.84
26.55,130.187576,33.14883,0.15,69.82,1,15,-144,9,48.281639,33.14892982,130.1875271,117.78
26.7,130.187545,33.148872,0.15,69.82,1,17,-145,9,48.263119,33.14894583,130.1875165,117.78
26.85,130.187545,33.148872,0.15,69.13,1,17,-145,9,48.272379,33.14896172,130.1875058,117.78
27,130.187545,33.148872,0.15,69.13,1,16,-145,9,48.263119,33.14897762,130.1874951,126.84
27.15,130.187515,33.14891,0.15,69.13,1,15,-145,9,48.290899,33.14899357,130.1874841,138.165
27.3,130.1875,33.148933,0.15,69,1,13,-144,9,48.281639,33.14900952,130.1874731,135.9
27.45,130.187484,33.148952,0.15,69,2,14,-144,9,48.3372005,33.14902556,130.187462,142.695
27.6,130.187484,33.148952,0.15,69,2,14,-144,9,48.31868,33.1490415,130.1874508,117.78
27.75,130.187484,33.148971,0.15,68.69,3,14,-146,9,48.2538585,33.14905745,130.1874398,113.25
27.9,130.187469,33.14899,0.15,68.69,1,13,-146,9,48.170521,33.14907348,130.1874289,113.25
28.05,130.187454,33.149009,0.15,68.5,0,12,-146,9,48.1520005,33.14908959,130.1874181,88.335
28.2,130.187454,33.149009,0.15,68.5,0,12,-146,9,48.207561,33.14910577,130.1874075,95.13
28.35,130.187438,33.149028,0.15,68.5,0,11,-146,9,48.2260795,33.14912184,130.1873966,104.19
28.5,130.187408,33.149047,0.15,68.75,0,12,-145,9,48.244598,33.14913793,130.1873858,126.84
28.65,130.187408,33.149047,0.15,68.75,0,12,-145,9,48.189041,33.14915392,130.1873749,117.78
28.8,130.187408,33.149047,0.15,68.75,0,12,-144,9,48.13348,33.14916985,130.187364,126.84
28.95,130.187377,33.149089,0.15,68.75,-1,10,-144,9,48.087179,33.14918568,130.1873532,131.37
29.1,130.187377,33.149108,0.15,68.75,0,9,-142,9,48.077919,33.1492015,130.1873424,122.31
29.25,130.187362,33.149131,0.15,68.69,-1,9,-142,9,48.13348,33.14921728,130.1873316,138.165
29.4,130.187362,33.149131,0.15,68.69,-1,9,-142,9,48.189041,33.14923303,130.1873209,135.9
29.55,130.187347,33.14915,0.15,68.69,0,8,-143,9,48.13348,33.14924871,130.1873103,131.37
29.7,130.187332,33.149169,0.15,68.82,-1,9,-144,9,48.13348,33.14926425,130.1872996,117.78
29.85,130.187316,33.149192,0.15,68.82,-1,8,-144,9,48.087179,33.14927983,130.1872888,117.78
30,130.187316,33.149192,0.15,68.82,-1,8,-144,9,48.152,33.14929548,130.187278,117.78
30.15,130.187301,33.149211,0.15,69.25,-1,7,-143,9,48.179781,33.14931124,130.1872672,115.515
30.3,130.187286,33.149234,0.15,69.25,-2,10,-143,9,48.226082,33.14932678,130.1872563,135.9
30.45,130.187286,33.149234,0.15,69.88,-2,10,-143,9,48.3372005,33.14934223,130.1872454,144.96
30.6,130.187286,33.149234,0.15,69.88,-2,14,-142,9,48.226082,33.14935775,130.1872343,149.49
30.75,130.18724,33.149276,0.15,69.88,-2,15,-142,9,48.1705205,33.14937323,130.1872234,110.985
30.9,130.18724,33.149276,0.15,69.13,-3,15,-142,9,48.096439,33.14938865,130.1872124,108.72
31.05,130.187225,33.149318,0.15,69.13,-2,14,-142,9,48.1797805,33.14940413,130.1872015,95.13
31.2,130.187225,33.149318,0.15,69.13,-2,14,-143,9,48.170521,33.14941962,130.1871904,95.13
31.35,130.18721,33.149341,0.15,68.94,0,12,-142,9,48.189041,33.14943513,130.1871795,83.805
31.5,130.18721,33.149341,0.15,68.94,0,10,-142,9,48.226082,33.1494507,130.1871685,90.6
31.65,130.187179,33.149383,0.15,68.57,0,10,-142,9,48.23534,33.14946619,130.1871574,79.275
31.8,130.187179,33.149383,0.15,68.57,0,10,-142,9,48.226082,33.1494816,130.1871465,117.78
31.95,130.187164,33.149406,0.15,68.57,1,9,-142,9,48.189041,33.14949712,130.1871355,151.755
32.1,130.187149,33.149429,0.15,68.5,2,8,-141,9,48.207561,33.1495126,130.1871245,108.72
32.25,130.187133,33.149452,0.15,68.5,1,9,-141,9,48.189041,33.14952839,130.1871135,74.745
32.4,130.187133,33.149452,0.15,68.5,1,9,-141,9,48.207561,33.14954398,130.1871023,90.6
32.55,130.187118,33.149471,0.15,68.88,2,11,-142,9,47.985321,33.14955968,130.1870913,61.155
32.7,130.187118,33.149471,0.15,68.88,3,12,-143,9,48.152,33.14957515,130.1870805,77.01
32.85,130.187088,33.149517,0.15,68.5,4,12,-143,9,47.8834595,33.14959061,130.1870697,72.48
33,130.187088,33.149517,0.15,68.5,4,12,-143,9,47.800121,33.14960608,130.1870589,90.6
33.15,130.187072,33.149536,0.15,68.5,4,9,-145,9,47.8464185,33.14962153,130.1870481,151.755
33.3,130.187057,33.149555,0.15,69.25,5,10,-147,9,47.855679,33.14963712,130.1870374,158.55
33.45,130.187057,33.149555,0.15,69.25,3,10,-147,9,47.772341,33.14965259,130.1870266,110.985
33.6,130.187057,33.149555,0.15,69.25,3,13,-147,9,47.429722,33.14966805,130.1870159,108.72
33.75,130.187026,33.149597,0.15,69.19,2,14,-147,9,47.466759,33.14968369,130.187005,67.95
33.9,130.187026,33.149597,0.15,69.19,0,18,-148,9,47.411201,33.1496991,130.1869944,58.89
34.05,130.186996,33.149635,0.15,69.44,0,19,-148,9,47.272301,33.14971455,130.1869841,72.48
34.2,130.186996,33.149635,0.15,69.44,0,19,-148,9,47.1334,33.14972993,130.1869738,77.01
34.35,130.186981,33.149654,0.15,69.44,0,19,-148,9,47.0685785,33.14974512,130.1869639,72.48
34.5,130.186981,33.149654,0.15,68.88,-1,13,-147,9,46.52224,33.14976038,130.1869541,72.48
34.65,130.18695,33.149692,0.15,68.88,-4,13,-147,9,46.1611005,33.14977565,130.1869443,106.455
34.8,130.18695,33.149692,0.15,68.88,-4,12,-147,9,45.818481,33.14979092,130.186935,122.31
34.95,130.186935,33.149715,0.15,69.25,-4,13,-147,9,45.485119,33.14980655,130.186926,90.6
35.1,130.186935,33.149715,0.15,69.25,-5,17,-147,9,45.318439,33.14982222,130.1869174,81.54
35.25,130.186889,33.149753,0.15,68.88,-5,20,-147,9,44.5313395,33.14983771,130.1869091,79.275
35.4,130.186889,33.149753,0.15,68.88,-5,20,-147,9,44.299839,33.14985333,130.1869012,86.07
35.55,130.186889,33.149772,0.15,68.88,-7,19,-147,9,43.707199,33.14986885,130.1868936,90.6
35.7,130.186889,33.149772,0.15,67.94,-11,16,-146,9,43.3368,33.1498841,130.1868861,86.07
35.85,130.186859,33.149806,0.15,67.94,-13,7,-146,9,43.07752,33.14989988,130.1868791,88.335
36,130.186859,33.149806,0.15,67.94,-13,7,-141,9,42.688599,33.14991513,130.1868723,99.66
36.15,130.186859,33.149806,0.15,68.5,-14,8,-140,9,42.34598,33.14993015,130.1868655,83.805
36.3,130.186828,33.149852,0.15,68.5,-13,12,-139,9,41.799641,33.14994483,130.1868587,95.13
36.45,130.186813,33.149871,0.15,68.44,-13,19,-139,9,41.401461,33.14995954,130.1868522,88.335
36.6,130.186813,33.149871,0.15,68.44,-13,19,-141,9,40.836601,33.14997403,130.1868456,86.07
36.75,130.186813,33.14989,0.15,68.44,-12,19,-140,9,40.1328415,33.14998839,130.186839,81.54
36.9,130.186813,33.14989,0.15,68.44,-11,21,-140,9,39.743919,33.15000248,130.1868325,86.07
37.05,130.186782,33.149925,0.15,67.69,-13,18,-140,9,39.38278,33.15001663,130.1868261,113.25
37.2,130.186782,33.149925,0.15,67.69,-13,18,-141,9,38.725319,33.15003042,130.1868199,149.49
37.35,130.186782,33.149944,0.15,67.44,-15,16,-141,9,38.641981,33.15004416,130.1868138,140.43
37.5,130.186782,33.149944,0.15,67.44,-17,12,-139,9,38.317879,33.15005762,130.1868076,149.49
37.65,130.186752,33.149978,0.15,67.69,-19,14,-139,9,37.6233805,33.15007108,130.1868016,74.745
37.8,130.186752,33.149978,0.15,67.69,-19,14,-136,9,36.873322,33.15008422,130.1867956,104.19
37.95,130.186737,33.150001,0.15,67.69,-19,14,-135,9,36.49366,33.15009708,130.1867897,58.89
38.1,130.186737,33.150016,0.15,67.75,-20,13,-132,9,36.132519,33.1501097,130.1867838,40.77
38.25,130.186737,33.150016,0.15,67.75,-21,13,-132,9,35.3731995,33.15012204,130.186778,54.36
38.4,130.186737,33.150016,0.15,67.75,-21,12,-126,9,35.076881,33.15013437,130.1867722,40.77
38.55,130.186721,33.150054,0.15,67.88,-21,11,-123,9,34.3360805,33.15014672,130.1867661,61.155
38.7,130.186721,33.150077,0.15,67.88,-19,9,-114,9,34.280521,33.15015923,130.18676,40.77
38.85,130.186721,33.150077,0.15,68.38,-15,9,-114,9,33.3823015,33.15017145,130.1867538,65.685
39,130.186721,33.150077,0.15,68.38,-15,9,-107,9,33.058201,33.15018328,130.1867477,63.42
39.15,130.186737,33.150108,0.15,68.38,-11,11,-104,9,32.558159,33.15019504,130.1867418,79.275
39.3,130.186737,33.150108,0.15,68.5,-2,12,-99,9,32.261841,33.1502064,130.1867355,58.89
39.45,130.186752,33.150142,0.15,68.5,7,12,-99,9,31.6599395,33.15021783,130.1867297,88.335
