time,long,lat,dt,H,Roll,pitch,yaw,S,truckSpeed,truck_Lat,truck_long,Tension
3.9,130.188888,33.146976,0.15,78.32,12,-36,68,11,20.242359,33.14708542,130.1887722,258.21
4.05,130.188888,33.146976,0.15,78.32,12,-36,68,11,20.6220195,33.14709234,130.1887679,199.32
4.2,130.188873,33.146999,0.15,80.82,14,-37,66,11,21.59432,33.14709945,130.1887634,122.31
4.35,130.188858,33.147022,0.15,80.82,14,-31,66,11,21.4554205,33.14710658,130.1887585,156.285
4.5,130.188842,33.147048,0.15,83.13,13,-15,68,11,22.76108,33.14711407,130.1887536,172.14
4.65,130.188842,33.147068,0.15,83.13,13,-15,68,11,22.9370205,33.14712176,130.1887486,115.515
4.8,130.188827,33.147068,0.15,83.13,9,-8,71,11,23.298161,33.14712958,130.1887435,99.66
4.95,130.188812,33.14709,0.15,83.94,9,-4,74,11,23.7981995,33.14713757,130.1887384,101.925
5.1,130.188812,33.14709,0.15,83.94,7,8,80,11,24.55752,33.1471457,130.1887329,113.25
5.25,130.188812,33.14709,0.15,83.94,7,8,80,11,24.4834405,33.14715383,130.1887275,81.54
5.4,130.188781,33.147129,0.15,83.25,7,10,82,11,24.94644,33.147162,130.1887219,67.95
5.55,130.188781,33.147144,0.15,83.25,6,12,83,11,25.0019995,33.14717033,130.1887163,52.095
5.7,130.188766,33.147159,0.15,84,3,17,86,11,25.2798,33.14717863,130.1887105,36.24
5.85,130.188766,33.147171,0.15,84,3,17,86,11,25.224239,33.14718698,130.1887045,22.65
6,130.188766,33.147171,0.15,84,0,20,95,11,25.483521,33.1471954,130.1886985,18.12
6.15,130.188766,33.147182,0.15,84.25,0,21,101,11,25.918739,33.14720394,130.1886925,11.325
6.3,130.188766,33.147197,0.15,84.25,1,23,112,11,26.24284,33.14721263,130.1886864,9.06
6.45,130.188766,33.147209,0.15,84.25,1,23,112,11,26.0854195,33.14722128,130.1886804,6.795
6.6,130.188766,33.147209,0.15,84,4,27,122,11,26.03912,33.14722985,130.1886743,9.06
6.75,130.188766,33.147216,0.15,84,6,28,125,11,26.54842,33.14723849,130.188668,18.12
6.9,130.188766,33.147228,0.15,82.75,11,28,129,11,26.7614,33.14724723,130.1886617,31.71
7.05,130.188766,33.147235,0.15,82.75,11,28,129,11,27.09476,33.1472561,130.1886554,61.155
7.2,130.188766,33.147235,0.15,82.75,18,25,129,11,27.316999,33.14726498,130.188649,81.54
7.35,130.188766,33.147247,0.15,80.5,22,22,127,11,27.4281205,33.14727391,130.1886425,92.865
7.5,130.188766,33.147258,0.15,80.5,34,17,115,11,27.872601,33.14728292,130.1886359,90.6
7.65,130.188766,33.147266,0.15,80.5,34,17,115,11,28.0115,33.14729207,130.1886292,95.13
7.8,130.188766,33.147266,0.15,79.69,42,0,93,11,28.22448,33.14730125,130.1886225,90.6
7.95,130.188766,33.147281,0.15,79.69,43,-5,82,11,28.5300595,33.14731053,130.1886156,104.19
8.1,130.188751,33.147293,0.15,80.07,40,-16,64,11,28.891199,33.14731998,130.1886087,95.13
8.25,130.188751,33.147304,0.15,80.07,40,-16,64,11,29.23382,33.1473295,130.1886018,115.515
8.4,130.188751,33.147304,0.15,80.07,33,-21,49,11,29.372721,33.14733915,130.1885949,135.9
8.55,130.18872,33.147308,0.15,80.94,28,-21,42,11,29.5486605,33.14734875,130.1885879,156.285
8.7,130.188705,33.147312,0.15,80.94,18,-19,32,11,29.8172,33.1473584,130.1885809,199.32
8.85,130.188705,33.147312,0.15,80.94,18,-19,32,11,30.0672195,33.14736823,130.1885738,185.73
9,130.188674,33.147312,0.15,82.69,6,-15,27,11,30.35428,33.14737815,130.1885667,167.61
9.15,130.188644,33.147315,0.15,82.69,0,-16,29,11,30.66912,33.14738816,130.1885597,151.755
9.3,130.188629,33.147327,0.15,85,-7,-11,46,11,30.13204,33.14739812,130.1885527,122.31
9.45,130.188629,33.147342,0.15,85,-7,-11,46,11,30.696899,33.14740798,130.1885456,120.045
9.6,130.188598,33.147342,0.15,85,-12,-4,61,11,30.298719,33.14741792,130.1885386,95.13
9.75,130.188583,33.147357,0.15,85.5,-13,-2,65,11,29.632,33.14742765,130.1885316,54.36
9.9,130.188568,33.147377,0.15,85.5,-12,1,73,11,31.13212,33.1474375,130.1885247,81.54
10.05,130.188568,33.147392,0.15,85.5,-12,1,73,11,29.5857,33.14744738,130.1885176,38.505
10.2,130.188552,33.147392,0.15,84.94,-8,8,75,11,30.261681,33.1474572,130.1885108,36.24
10.35,130.188537,33.147411,0.15,84.94,-8,10,76,11,30.31724,33.14746727,130.1885041,36.24
10.5,130.188537,33.147422,0.15,84.94,-4,13,74,11,29.761641,33.14747718,130.1884974,54.36
10.65,130.188537,33.147438,0.15,84.94,-4,13,74,11,31.22472,33.1474873,130.1884906,31.71
10.8,130.188522,33.147438,0.15,84.94,-1,15,74,11,31.33584,33.14749757,130.1884837,40.77
10.95,130.188522,33.147453,0.15,84.44,0,14,74,11,31.9747795,33.14750787,130.1884769,61.155
11.1,130.188507,33.147464,0.15,84.44,0,14,75,11,32.854481,33.14751862,130.1884699,77.01
11.25,130.188507,33.147476,0.15,84.44,0,14,75,11,32.79892,33.1475295,130.188463,67.95
11.4,130.188507,33.147476,0.15,84.13,1,11,75,11,33.81752,33.14754058,130.188456,90.6
11.55,130.188491,33.147491,0.15,84.13,2,9,75,11,33.8730795,33.14755173,130.1884489,58.89
11.7,130.188491,33.147506,0.15,84.19,5,7,75,11,34.42868,33.14756302,130.1884418,86.07
11.85,130.188491,33.147525,0.15,84.19,5,7,75,11,34.79908,33.1475745,130.1884345,86.07
12,130.188476,33.147525,0.15,84.19,6,6,76,11,35.039841,33.14758602,130.188427,99.66
12.15,130.188476,33.147525,0.15,84.19,6,4,75,11,35.58618,33.14759778,130.1884193,86.07
12.3,130.188476,33.147525,0.15,83.88,8,1,75,11,35.81768,33.14760962,130.1884114,72.48
12.45,130.188476,33.147571,0.15,83.88,8,1,75,11,36.354759,33.14762154,130.1884034,79.275
12.6,130.188461,33.147571,0.15,84.57,9,3,75,11,36.41032,33.14763355,130.1883954,72.48
12.75,130.188461,33.147571,0.15,84.57,9,4,75,11,36.7066405,33.14764563,130.1883873,86.07
12.9,130.188461,33.147571,0.15,84.44,9,5,73,11,37.225201,33.14765772,130.188379,86.07
13.05,130.188461,33.147624,0.15,84.44,9,5,73,11,37.3826195,33.14766983,130.1883708,70.215
13.2,130.18843,33.147624,0.15,84.44,10,6,73,11,38.095638,33.1476821,130.1883624,77.01
13.35,130.188415,33.147644,0.15,84.63,9,6,73,11,38.225281,33.14769455,130.1883538,65.685
13.5,130.1884,33.147663,0.15,84.63,10,8,73,11,38.76236,33.14770708,130.1883451,72.48
13.65,130.1884,33.147678,0.15,84.63,10,8,73,11,38.7716195,33.14771962,130.1883363,72.48
13.8,130.188385,33.147678,0.15,84.25,10,7,73,11,38.743839,33.14773213,130.1883276,72.48
13.95,130.188369,33.147697,0.15,84.25,9,8,73,11,39.3920405,33.14774485,130.1883187,88.335
14.1,130.188354,33.147716,0.15,84.44,10,8,72,11,39.78096,33.14775778,130.1883098,99.66
14.25,130.188354,33.147731,0.15,84.44,10,8,72,11,40.142099,33.14777091,130.1883008,90.6
14.4,130.188354,33.147731,0.15,84.44,9,6,72,11,40.429161,33.1477841,130.1882918,99.66
14.55,130.188339,33.14775,0.15,84.19,9,5,72,11,40.734739,33.14779748,130.1882827,97.395
14.7,130.188323,33.147766,0.15,84.19,9,5,72,11,40.725479,33.14781088,130.1882736,86.07
14.85,130.188323,33.147789,0.15,84.19,9,5,72,11,41.114401,33.14782431,130.1882645,99.66
15,130.188323,33.147789,0.15,84.75,8,4,72,11,41.3922,33.1478379,130.1882552,99.66
15.15,130.188323,33.147789,0.15,84.75,9,5,72,11,41.512581,33.14785157,130.1882458,104.19
15.3,130.188323,33.147789,0.15,84.57,9,4,72,11,41.669998,33.1478653,130.1882363,108.72
15.45,130.188323,33.147842,0.15,84.57,9,4,72,11,41.7903805,33.14787901,130.1882268,106.455
15.6,130.188278,33.147842,0.15,84.57,9,5,72,11,41.855202,33.14789265,130.1882174,113.25
15.75,130.188262,33.147861,0.15,84.82,9,6,72,11,41.8737205,33.14790631,130.1882079,104.19
15.9,130.188262,33.14788,0.15,84.82,10,5,72,11,42.244122,33.14792007,130.1881985,99.66
16.05,130.188262,33.147899,0.15,84.82,10,5,72,11,42.0867005,33.14793376,130.188189,95.13
16.2,130.188232,33.147899,0.15,84.88,9,6,71,11,42.37376,33.14794753,130.1881795,104.19
16.35,130.188217,33.147918,0.15,84.88,9,7,71,11,42.3459795,33.14796139,130.1881701,83.805
16.5,130.188217,33.147937,0.15,85.07,9,8,71,11,42.707119,33.14797527,130.1881606,99.66
16.65,130.188217,33.147956,0.15,85.07,9,8,71,11,42.697859,33.1479892,130.188151,95.13
16.8,130.188201,33.147956,0.15,85.07,8,10,72,11,43.003441,33.14800322,130.1881414,108.72
16.95,130.188186,33.147975,0.15,85.13,8,9,72,11,43.197899,33.14801729,130.1881319,106.455
17.1,130.188186,33.147975,0.15,85.13,8,9,72,11,43.281239,33.1480314,130.1881224,104.19
17.25,130.188186,33.148017,0.15,85.13,8,9,72,11,43.8923985,33.14804565,130.1881127,108.72
17.4,130.188156,33.148017,0.15,84.57,8,7,72,11,43.92944,33.14805995,130.188103,122.31
17.55,130.188156,33.148033,0.15,84.57,9,7,72,11,44.105381,33.14807442,130.1880933,113.25
17.7,130.18814,33.148052,0.15,84.82,9,6,72,11,44.7258,33.14808903,130.1880835,113.25
17.85,130.18814,33.148071,0.15,84.82,9,6,72,11,44.698019,33.14810369,130.1880736,110.985
18,130.188125,33.148071,0.15,84.82,9,7,72,11,45.17028,33.1481185,130.1880636,126.84
18.15,130.18811,33.14809,0.15,84.57,9,7,72,11,45.25362,33.14813342,130.1880536,129.105
18.3,130.188095,33.148113,0.15,84.57,10,6,72,11,45.33696,33.14814827,130.1880436,122.31
18.45,130.188095,33.148132,0.15,84.57,10,6,72,11,45.837,33.14816321,130.1880334,122.31
18.6,130.188095,33.148132,0.15,84.88,10,6,72,11,46.022202,33.1481782,130.1880233,131.37
18.75,130.188064,33.148151,0.15,84.88,10,7,72,11,46.096279,33.14819327,130.188013,138.165
18.9,130.188049,33.14817,0.15,84.82,11,6,71,11,46.244438,33.14820837,130.1880026,131.37
19.05,130.188049,33.148197,0.15,84.82,11,6,71,11,46.66114,33.14822359,130.1879921,129.105
19.2,130.188034,33.148197,0.15,84.82,11,5,71,11,46.837078,33.14823903,130.1879817,126.84
19.35,130.188034,33.148216,0.15,85.19,11,6,71,11,47.1334,33.14825449,130.1879711,124.575
19.5,130.188018,33.148235,0.15,85.19,11,6,71,11,47.3186,33.14826998,130.1879606,140.43
19.65,130.188018,33.148254,0.15,85.19,11,6,71,11,47.4574985,33.14828554,130.18795,133.635
19.8,130.188003,33.148254,0.15,85.07,11,8,71,11,47.596401,33.14830105,130.1879393,122.31
19.95,130.187988,33.148277,0.15,85.07,11,7,71,11,48.2631205,33.1483167,130.1879286,131.37
20.1,130.187973,33.148296,0.15,85.13,12,8,70,11,48.226082,33.1483324,130.1879179,140.43
20.25,130.187973,33.148319,0.15,85.13,12,8,70,11,48.476099,33.14834812,130.187907,124.575
20.4,130.187957,33.148319,0.15,85.13,11,8,70,11,48.72612,33.14836385,130.1878959,131.37
20.55,130.187942,33.148338,0.15,85.19,10,7,70,11,48.73538,33.14837973,130.1878849,131.37
20.7,130.187942,33.148338,0.15,85.19,10,7,71,11,48.818722,33.14839558,130.1878738,131.37
20.85,130.187942,33.148338,0.15,85.19,10,7,71,11,49.0502185,33.14841143,130.1878627,142.695
21,130.187942,33.148338,0.15,85.19,10,8,71,11,49.263199,33.14842743,130.1878515,144.96
21.15,130.187942,33.148338,0.15,85.07,10,8,71,11,49.3465405,33.14844337,130.1878402,144.96
21.3,130.187881,33.148429,0.15,84.82,10,8,71,11,49.7262,33.14845932,130.1878289,149.49
21.45,130.187881,33.148448,0.15,84.82,10,8,71,11,49.5595205,33.14847528,130.1878177,163.08
21.6,130.187866,33.148448,0.15,84.82,11,6,71,11,49.578041,33.14849125,130.1878065,154.02
21.75,130.18785,33.148471,0.15,85.07,11,5,70,11,49.568781,33.14850728,130.1877953,149.49
21.9,130.187835,33.14849,0.15,85.07,12,6,70,11,49.466919,33.14852323,130.1877843,135.9
22.05,130.187835,33.148517,0.15,85.07,12,6,70,11,49.661381,33.14853927,130.1877731,156.285
22.2,130.18782,33.148517,0.15,85.19,10,7,70,11,49.818802,33.1485554,130.1877619,149.49
22.35,130.187805,33.148536,0.15,85.19,11,7,69,11,49.8465785,33.14857149,130.1877507,129.105
22.5,130.187789,33.148559,0.15,85.57,10,9,69,11,49.855839,33.14858762,130.1877395,99.66
22.65,130.187789,33.148578,0.15,85.57,10,9,69,11,49.82806,33.14860381,130.1877285,117.78
22.8,130.187774,33.148578,0.15,85.57,10,11,70,11,49.837318,33.14862007,130.1877174,113.25
22.95,130.187759,33.148601,0.15,85.44,9,12,71,11,49.8373205,33.14863628,130.1877062,124.575
23.1,130.187728,33.14862,0.15,85.44,9,14,71,11,49.9114,33.14865253,130.187695,135.9
23.25,130.187728,33.148643,0.15,85.44,9,14,71,11,49.559521,33.14866875,130.1876838,122.31
23.4,130.187713,33.148643,0.15,84.94,9,11,71,11,49.466919,33.14868487,130.1876727,135.9
23.55,130.187698,33.148662,0.15,84.94,9,11,71,11,49.1983795,33.14870096,130.1876616,135.9
23.7,130.187698,33.148685,0.15,85.07,9,9,72,11,49.040958,33.148717,130.1876505,140.43
23.85,130.187698,33.148704,0.15,85.07,9,9,72,11,49.02244,33.14873309,130.1876395,142.695
24,130.187683,33.148704,0.15,85.07,9,8,72,11,48.633518,33.14874913,130.1876285,126.84
24.15,130.187667,33.148727,0.15,84.94,9,7,72,11,48.7539005,33.14876513,130.1876175,126.84
24.3,130.187652,33.14875,0.15,84.94,10,8,72,11,48.7076,33.14878108,130.1876066,122.31
24.45,130.187652,33.148773,0.15,84.94,10,8,72,11,48.652039,33.14879696,130.1875958,122.31
24.6,130.187637,33.148773,0.15,85,10,8,72,11,48.281639,33.14881278,130.1875849,117.78
24.75,130.187622,33.148792,0.15,85,10,9,72,11,48.31868,33.1488285,130.1875742,133.635
24.9,130.187606,33.148811,0.15,85.07,10,10,72,11,48.355721,33.14884425,130.1875633,117.78
25.05,130.187606,33.148834,0.15,85.07,10,10,72,11,48.3001595,33.1488599,130.1875523,126.84
25.2,130.187591,33.148834,0.15,85.07,11,10,71,11,48.31868,33.14887563,130.1875413,131.37
25.35,130.187576,33.148857,0.15,84.94,10,10,72,11,48.2446005,33.14889132,130.1875303,144.96
25.5,130.187576,33.148857,0.15,84.94,11,9,72,11,48.226082,33.1489069,130.1875193,144.96
25.65,130.187576,33.148857,0.15,84.94,11,9,72,11,48.1427405,33.14892244,130.1875083,133.635
25.8,130.187576,33.148857,0.15,84.94,11,8,71,11,48.096439,33.14893787,130.1874973,144.96
25.95,130.18753,33.148918,0.15,84.94,11,7,71,11,48.0038415,33.14895323,130.1874863,142.695
26.1,130.187515,33.148941,0.15,84.94,12,6,71,11,48.059399,33.14896863,130.1874752,131.37
26.25,130.187515,33.148941,0.15,84.94,12,6,71,11,48.087179,33.1489841,130.1874641,108.72
26.4,130.187515,33.148941,0.15,84.94,12,6,71,11,48.152,33.14899955,130.1874531,135.9
26.55,130.187484,33.148983,0.15,85.5,11,9,69,11,47.994579,33.14901502,130.187442,117.78
26.7,130.187469,33.149005,0.15,85.5,11,12,70,11,48.11496,33.14903042,130.1874308,104.19
26.85,130.187469,33.149028,0.15,85.5,11,12,70,11,48.059399,33.14904588,130.1874196,110.985
27,130.187454,33.149028,0.15,85.25,12,12,70,11,47.94828,33.14906132,130.1874085,108.72
27.15,130.187438,33.149044,0.15,85.25,11,12,71,11,48.0408805,33.1490767,130.1873973,115.515
27.3,130.187423,33.149063,0.15,85,11,13,71,11,47.966801,33.14909215,130.1873862,108.72
27.45,130.187423,33.149082,0.15,85,11,13,71,11,47.9019795,33.1491076,130.1873753,113.25
27.6,130.187408,33.149082,0.15,85,11,12,71,11,47.800121,33.14912302,130.1873643,131.37
27.75,130.187393,33.149105,0.15,85,11,11,71,11,47.7075195,33.14913827,130.1873535,129.105
27.9,130.187377,33.149124,0.15,85,10,9,70,11,47.577881,33.1491535,130.1873426,131.37
28.05,130.187377,33.149124,0.15,85,10,9,70,11,47.6056615,33.14916886,130.1873319,138.165
28.2,130.187377,33.149124,0.15,84.94,10,8,70,11,47.614922,33.1491842,130.1873211,122.31
28.35,130.187347,33.149162,0.15,84.94,10,7,70,11,47.5871415,33.1491995,130.1873104,113.25
28.5,130.187332,33.149185,0.15,85.38,10,7,70,11,47.503799,33.14921472,130.1872996,122.31
28.65,130.187316,33.149204,0.15,85.38,10,7,70,11,47.43898,33.14922994,130.1872889,115.515
28.8,130.187316,33.149204,0.15,85.38,9,8,70,11,47.3186,33.14924508,130.1872781,126.84
28.95,130.187301,33.149227,0.15,84.94,9,8,69,11,47.226,33.14926029,130.1872673,115.515
29.1,130.187286,33.149246,0.15,84.94,9,8,70,11,47.170441,33.14927557,130.1872564,117.78
29.25,130.187271,33.149269,0.15,84.94,9,8,70,11,47.4574985,33.14929091,130.1872457,120.045
29.4,130.187271,33.149269,0.15,85.44,9,9,70,11,46.818562,33.14930612,130.187235,113.25
29.55,130.187271,33.149288,0.15,85.44,9,8,70,11,47.188961,33.14932134,130.1872243,117.78
29.7,130.18724,33.149307,0.15,85.13,8,9,70,11,47.040798,33.1493366,130.1872136,117.78
29.85,130.18724,33.149326,0.15,85.13,8,9,70,11,47.3649005,33.14935195,130.187203,120.045
30,130.187225,33.149326,0.15,85.13,8,10,70,11,47.226002,33.14936723,130.1871924,117.78
30.15,130.18721,33.149349,0.15,85.07,8,9,69,11,47.2445205,33.14938251,130.1871818,129.105
30.3,130.187194,33.149368,0.15,85.07,7,9,69,11,47.244518,33.14939773,130.1871713,126.84
30.45,130.187194,33.149387,0.15,85.07,7,9,69,11,47.198221,33.14941298,130.1871608,126.84
30.6,130.187179,33.149387,0.15,85.13,7,7,69,11,47.244518,33.14942833,130.1871504,131.37
30.75,130.187164,33.149406,0.15,85.13,7,8,69,11,47.244518,33.14944374,130.1871398,113.25
30.9,130.187149,33.149429,0.15,85.25,7,8,69,11,47.596401,33.14945915,130.1871292,122.31
31.05,130.187149,33.149448,0.15,85.25,7,8,69,11,47.5964015,33.14947464,130.1871185,124.575
31.2,130.187133,33.149448,0.15,85.25,7,10,69,11,47.503799,33.14949005,130.1871078,104.19
31.35,130.187118,33.149471,0.15,85.38,6,9,70,11,47.6704785,33.14950553,130.187097,122.31
31.5,130.187103,33.14949,0.15,85.38,6,10,70,11,47.633438,33.1495209,130.1870862,131.37
31.65,130.187103,33.149509,0.15,85.38,6,10,70,11,47.62418,33.1495362,130.1870754,124.575
31.8,130.187103,33.149509,0.15,85.19,5,9,70,11,47.54084,33.1495515,130.1870644,113.25
31.95,130.187072,33.149528,0.15,85.19,5,10,70,11,47.503799,33.14956678,130.1870534,117.78
32.1,130.187057,33.149551,0.15,84.94,5,10,70,11,47.577881,33.14958203,130.1870425,113.25
32.25,130.187057,33.149551,0.15,84.94,5,10,70,11,47.5964015,33.14959739,130.1870315,120.045
32.4,130.187057,33.149551,0.15,84.94,5,9,71,11,47.596401,33.14961277,130.1870206,126.84
32.55,130.187026,33.149589,0.15,85,6,9,71,11,47.4019395,33.14962803,130.1870096,115.515
32.7,130.187026,33.149589,0.15,85,5,9,71,11,47.33712,33.14964325,130.1869987,117.78
32.85,130.187026,33.149631,0.15,85,5,9,71,11,47.272299,33.14965852,130.1869877,117.78
33,130.187011,33.149631,0.15,85.07,6,9,71,11,47.244518,33.14967378,130.1869768,108.72
33.15,130.186996,33.14965,0.15,85.07,6,8,71,11,47.15192,33.14968903,130.1869658,117.78
33.3,130.186981,33.149669,0.15,85.19,6,8,71,11,46.633362,33.14970427,130.186955,117.78
33.45,130.186981,33.149692,0.15,85.19,6,8,71,11,46.392601,33.14971937,130.1869443,110.985
33.6,130.186965,33.149692,0.15,85.19,6,9,71,11,46.13332,33.1497343,130.1869337,113.25
33.75,130.18695,33.149711,0.15,85.13,6,9,70,11,45.7166195,33.14974923,130.1869234,104.19
33.9,130.186935,33.14973,0.15,85.13,6,10,70,11,45.448078,33.14976413,130.1869131,99.66
34.05,130.186935,33.149753,0.15,85.13,6,10,70,11,45.1702805,33.14977897,130.1869032,92.865
34.2,130.18692,33.149753,0.15,85.13,5,11,70,11,44.855438,33.14979373,130.1868936,86.07
34.35,130.186904,33.149772,0.15,85.13,5,13,69,11,44.3461395,33.1498084,130.1868843,88.335
34.5,130.186889,33.149791,0.15,84.82,5,13,70,11,44.114639,33.14982302,130.1868752,108.72
34.65,130.186889,33.149806,0.15,84.82,5,13,70,11,43.503481,33.14983763,130.1868665,138.165
34.8,130.186874,33.149806,0.15,84.82,3,13,70,11,43.262718,33.14985218,130.186858,140.43
34.95,130.186859,33.149829,0.15,84.57,0,10,70,11,42.84602,33.14986678,130.1868499,120.045
35.1,130.186859,33.149829,0.15,84.57,0,8,71,11,42.447842,33.14988135,130.1868419,113.25
35.25,130.186859,33.149829,0.15,84.57,0,8,71,11,42.114481,33.14989586,130.1868343,115.515
35.4,130.186859,33.149829,0.15,85.5,-2,9,75,11,41.540359,33.14991025,130.1868269,90.6
35.55,130.186828,33.149887,0.15,85.5,-2,9,79,11,41.0681,33.14992438,130.18682,81.54
35.7,130.186813,33.149906,0.15,85.5,-2,11,80,11,40.799561,33.14993832,130.1868134,86.07
35.85,130.186813,33.149929,0.15,85.5,-2,11,80,11,40.0402415,33.14995204,130.1868071,99.66
36,130.186813,33.149929,0.15,85.5,-1,14,82,11,39.206841,33.14996572,130.1868009,86.07
36.15,130.186798,33.149948,0.15,84.94,-3,11,83,11,38.97534,33.1499792,130.186795,106.455
36.3,130.186798,33.149963,0.15,84.94,-3,11,85,11,38.18824,33.14999247,130.186789,86.07
36.45,130.186798,33.149963,0.15,84.94,-3,11,85,11,37.79006,33.15000555,130.1867832,90.6
36.6,130.186798,33.149963,0.15,85,-3,11,92,11,37.151119,33.15001845,130.1867776,77.01
36.75,130.186798,33.150001,0.15,85,1,12,99,11,36.49366,33.15003111,130.1867722,83.805
36.9,130.186782,33.15002,0.15,84.82,4,13,100,11,36.151039,33.15004365,130.1867668,72.48
37.05,130.186782,33.150035,0.15,84.82,4,13,100,11,35.725079,33.15005606,130.1867616,101.925
37.2,130.186782,33.150035,0.15,84.82,8,12,99,11,35.706558,33.15006837,130.1867565,135.9
37.35,130.186782,33.150054,0.15,83.94,12,10,95,11,34.8453785,33.15008055,130.1867513,131.37
37.5,130.186782,33.15007,0.15,83.94,12,8,93,11,34.169399,33.15009258,130.1867462,144.96
37.65,130.186782,33.150089,0.15,83.94,12,8,93,11,33.660101,33.15010438,130.1867411,99.66
37.8,130.186782,33.150089,0.15,83.82,14,6,93,11,33.41008,33.15011618,130.186736,95.13
37.95,130.186782,33.150108,0.15,83.82,15,9,96,11,32.854481,33.15012771,130.186731,97.395
38.1,130.186782,33.150123,0.15,83.94,16,9,98,11,32.280361,33.15013905,130.186726,90.6
38.25,130.186782,33.150142,0.15,83.94,16,9,98,11,31.8821805,33.15015017,130.1867209,115.515
38.4,130.186782,33.150142,0.15,83.94,19,10,97,11,31.15064,33.15016117,130.1867155,81.54
38.55,130.186767,33.150161,0.15,83.25,23,10,93,11,30.5765195,33.15017169,130.18671,106.455
38.7,130.186767,33.150177,0.15,83.25,26,11,91,11,29.83572,33.15018198,130.1867041,67.95
38.85,130.186767,33.150192,0.15,83.25,26,11,91,11,29.9005405,33.15019213,130.1866983,72.48
39,130.186767,33.150192,0.15,84.07,30,10,85,11,29.22456,33.15020193,130.1866922,36.24
39.15,130.186752,33.150207,0.15,84.07,29,10,79,11,28.5207995,33.15021125,130.1866857,52.095
39.3,130.186737,33.150218,0.15,84.13,28,14,77,11,27.909639,33.15022033,130.1866791,31.71
39.45,130.186737,33.15023,0.15,84.13,28,14,77,11,27.6596205,33.15022885,130.1866722,72.48
39.6,130.186737,33.15023,0.15,84.13,25,13,76,11,26.37248,33.15023742,130.1866652,31.71
39.75,130.186737,33.150245,0.15,83.63,25,12,80,11,25.594641,33.15024525,130.1866584,29.445
39.9,130.186737,33.150245,0.15,83.63,24,16,80,11,24.427879,33.15025253,130.1866514,67.95
40.05,130.186737,33.150245,0.15,83.63,24,16,84,11,23.6500395,33.15025958,130.1866444,49.83
40.2,130.186737,33.150245,0.15,83.69,23,20,91,11,23.020361,33.15026612,130.1866374,99.66
40.35,130.186721,33.150276,0.15,83.69,26,22,96,11,22.52958,33.15027223,130.1866301,88.335
40.5,130.186721,33.150276,0.15,82.07,28,18,97,11,21.446159,33.15027798,130.1866229,90.6
40.65,130.186721,33.150276,0.15,82.07,28,18,97,11,20.6868405,33.1502835,130.1866157,86.07
