time,long,lat,dt,H,Roll,pitch,yaw,S,truckSpeed,truck_Lat,truck_long,Tension
5.7,130.188385,33.147697,0.15,79,1,-24,-132,10,19.87196,33.14774557,130.188392,167.61
5.85,130.188354,33.147716,0.15,81.25,-1,-20,-129,10,20.4275595,33.14775255,130.1883872,144.96
6,130.188339,33.147735,0.15,81.25,-5,-12,-120,10,21.131321,33.14775973,130.1883823,104.19
6.15,130.188339,33.147754,0.15,81.25,-5,-12,-120,10,21.72396,33.14776724,130.1883774,231.03
6.3,130.188323,33.147754,0.15,82.69,-10,-6,-110,10,22.316601,33.14777492,130.1883724,131.37
6.45,130.188308,33.147781,0.15,82.69,-11,-3,-105,10,23.029619,33.14778259,130.1883671,131.37
6.6,130.188308,33.147804,0.15,83.88,-13,4,-94,10,23.68708,33.14779012,130.1883616,131.37
6.75,130.188308,33.147827,0.15,83.88,-13,4,-94,10,23.8908005,33.14779769,130.1883561,129.105
6.9,130.188308,33.147827,0.15,83.88,-11,12,-82,10,24.65012,33.14780533,130.1883501,113.25
7.05,130.188308,33.147846,0.15,83.69,-8,16,-77,10,25.2520195,33.14781341,130.1883442,99.66
7.2,130.188308,33.147869,0.15,83.69,-1,21,-69,10,25.816879,33.14782175,130.1883381,95.13
7.35,130.188308,33.147884,0.15,83.69,-1,21,-69,10,26.2706205,33.14783003,130.1883316,81.54
7.5,130.188308,33.147884,0.15,81.82,7,24,-66,10,26.983641,33.14783847,130.1883254,49.83
7.65,130.188308,33.147903,0.15,81.82,12,25,-66,10,27.3447795,33.14784715,130.1883192,45.3
7.8,130.188308,33.147918,0.15,80.07,21,22,-72,10,28.03928,33.14785598,130.1883131,45.3
7.95,130.188308,33.147937,0.15,80.07,21,22,-72,10,28.6226595,33.14786485,130.1883066,43.035
8.1,130.188308,33.147937,0.15,80.07,31,20,-80,10,29.33568,33.14787407,130.1883,45.3
8.25,130.188308,33.147956,0.15,79.69,35,19,-84,10,29.88202,33.14788393,130.1882935,67.95
8.4,130.188308,33.147972,0.15,79.69,39,13,-93,10,30.502439,33.14789392,130.1882869,77.01
8.55,130.188308,33.147991,0.15,79.69,39,13,-93,10,31.1876805,33.14790381,130.18828,88.335
8.7,130.188293,33.147991,0.15,78.88,43,7,-103,10,31.761801,33.14791372,130.1882731,86.07
8.85,130.188278,33.14801,0.15,78.88,43,3,-108,10,32.3451805,33.14792379,130.1882659,88.335
9,130.188262,33.148029,0.15,79.5,41,-1,-118,10,33.03968,33.14793437,130.1882585,90.6
9.15,130.188262,33.148044,0.15,79.5,41,-1,-118,10,33.697142,33.14794525,130.1882511,97.395
9.3,130.188247,33.148044,0.15,79.5,36,-5,-126,10,34.317558,33.14795635,130.1882435,99.66
9.45,130.188247,33.148044,0.15,79.5,33,-6,-129,10,34.660181,33.14796773,130.1882357,90.6
9.6,130.188201,33.148067,0.15,79.75,27,-7,-135,10,35.280602,33.14797912,130.1882277,81.54
9.75,130.188201,33.148082,0.15,79.75,27,-7,-135,10,35.947321,33.14799078,130.1882194,81.54
9.9,130.188186,33.148082,0.15,80.63,22,-9,-138,10,36.577,33.14800257,130.188211,81.54
10.05,130.188171,33.14809,0.15,80.63,20,-13,-140,10,37.1603795,33.14801438,130.1882024,83.805
10.2,130.18814,33.148101,0.15,82.57,12,-16,-148,10,37.743759,33.14802635,130.1881935,95.13
10.35,130.18814,33.148113,0.15,82.57,12,-16,-148,10,38.39196,33.14803854,130.1881845,101.925
10.5,130.18811,33.148113,0.15,82.57,4,-12,-154,10,38.947559,33.14805102,130.1881752,131.37
10.65,130.18811,33.148113,0.15,82.57,0,-9,-156,10,39.4661195,33.14806377,130.1881658,156.285
10.8,130.188034,33.148128,0.15,83.57,-8,-7,-156,10,40.114319,33.14807683,130.1881564,167.61
10.95,130.188034,33.148136,0.15,83.57,-8,-7,-156,10,40.725479,33.14809014,130.1881469,158.55
11.1,130.188003,33.148136,0.15,83.25,-20,-3,-153,10,41.336639,33.14810332,130.1881374,154.02
11.25,130.187957,33.148151,0.15,83.25,-26,0,-150,10,41.920021,33.14811663,130.1881277,156.285
11.4,130.187927,33.148162,0.15,82,-38,3,-139,10,42.33672,33.1481304,130.1881179,172.14
11.55,130.187927,33.148185,0.15,82,-38,3,-139,10,42.95714,33.14814452,130.1881082,174.405
11.7,130.187881,33.148185,0.15,82,-49,7,-125,10,43.55904,33.14815865,130.1880981,194.79
11.85,130.187866,33.148208,0.15,80.88,-52,7,-118,10,44.0775985,33.14817286,130.188088,199.32
12,130.187835,33.148231,0.15,80.88,-54,6,-107,10,44.781361,33.14818717,130.1880777,199.32
12.15,130.187835,33.148258,0.15,80.88,-54,6,-107,10,45.179539,33.14820167,130.1880673,197.055
12.3,130.18782,33.148258,0.15,81.63,-52,2,-98,10,45.5592,33.14821633,130.1880563,203.85
12.45,130.18782,33.148284,0.15,81.63,-50,0,-94,10,45.5592,33.14823103,130.1880455,190.26
12.6,130.18782,33.148303,0.15,82.19,-42,-9,-81,10,45.503639,33.14824585,130.1880348,158.55
12.75,130.18782,33.148323,0.15,82.19,-42,-9,-81,10,45.3740005,33.14826063,130.1880239,124.575
12.9,130.187835,33.148323,0.15,82.19,-30,-16,-67,10,44.596161,33.14827588,130.1880133,99.66
13.05,130.187835,33.148342,0.15,83.75,-24,-16,-61,10,45.1054595,33.14829105,130.1880021,117.78
13.2,130.187866,33.148368,0.15,83.75,-9,-15,-54,10,45.15176,33.14830588,130.1879908,131.37
13.35,130.187866,33.148368,0.15,83.75,-9,-15,-54,10,45.24436,33.14832053,130.1879795,147.225
13.5,130.187866,33.148368,0.15,81.25,7,-18,-52,10,45.33696,33.14833538,130.1879681,163.08
13.65,130.187896,33.148414,0.15,81.25,17,-22,-54,10,45.54068,33.14835023,130.1879565,187.995
13.8,130.187927,33.148452,0.15,81.88,12,-28,-68,10,45.799961,33.14836517,130.1879448,217.44
13.95,130.187927,33.148494,0.15,81.88,12,-28,-68,10,46.1703605,33.14838008,130.1879329,246.885
14.1,130.187942,33.148494,0.15,81.88,2,-18,-85,10,46.244438,33.14839487,130.1879212,330.69
14.25,130.187942,33.148536,0.15,80.57,3,-12,-94,9,46.4111195,33.14840971,130.1879095,491.505
14.4,130.187896,33.148574,0.15,80.57,12,2,-107,10,46.485199,33.14842452,130.1878979,579.84
14.55,130.187896,33.148597,0.15,80.57,12,2,-107,10,46.985241,33.14843948,130.1878861,530.01
14.7,130.187866,33.148597,0.15,80.13,18,7,-118,10,47.207481,33.14845457,130.1878742,543.6
14.85,130.187866,33.148597,0.15,80.13,20,7,-124,10,47.3649005,33.14846967,130.1878625,310.305
15,130.187866,33.148597,0.15,82.13,18,3,-136,10,47.485279,33.1484849,130.1878508,212.91
15.15,130.187866,33.148616,0.15,82.13,18,3,-136,10,47.93902,33.14849998,130.1878388,185.73
15.3,130.187774,33.148616,0.15,82.13,10,-4,-150,10,47.800121,33.14851477,130.1878268,158.55
15.45,130.187744,33.148616,0.15,87.38,3,-5,-156,10,48.077919,33.14852993,130.1878148,133.635
15.6,130.187698,33.148616,0.15,87.38,-9,-1,-163,10,47.837158,33.14854497,130.1878022,158.55
15.75,130.187698,33.14862,0.15,87.38,-9,-1,-163,10,48.31868,33.14855995,130.1877895,178.935
15.9,130.187667,33.14862,0.15,86.25,-19,0,-163,10,47.614922,33.14857458,130.1877768,199.32
16.05,130.187622,33.148624,0.15,86.25,-25,-2,-161,10,47.6519605,33.14858963,130.1877644,197.055
16.2,130.187576,33.148639,0.15,82.69,-35,-2,-145,10,48.059399,33.14860488,130.1877521,176.67
16.35,130.187576,33.148658,0.15,82.69,-35,-2,-145,10,47.93902,33.14862013,130.1877398,212.91
16.5,130.18753,33.148658,0.15,82.69,-40,4,-122,10,48.263119,33.14863578,130.1877274,271.8
16.65,130.187484,33.148685,0.15,80,-45,8,-113,10,48.179781,33.14865187,130.1877154,366.93
16.8,130.187454,33.148712,0.15,80,-49,14,-104,10,48.263119,33.14866798,130.1877036,389.58
16.95,130.187454,33.148742,0.15,80,-49,14,-104,10,48.3372,33.14868398,130.1876918,378.255
17.1,130.187454,33.148742,0.15,80.82,-50,12,-96,10,48.448318,33.14870023,130.1876802,303.51
17.25,130.187454,33.148769,0.15,80.82,-48,8,-92,10,48.53166,33.14871651,130.1876689,210.645
17.4,130.187469,33.148788,0.15,80.44,-41,-3,-79,10,48.022362,33.14873243,130.1876576,154.02
17.55,130.187469,33.148807,0.15,80.44,-41,-3,-79,10,48.068661,33.14874836,130.1876466,113.25
17.7,130.187469,33.148807,0.15,80.44,-30,-13,-64,10,47.596401,33.148764,130.1876356,104.19
17.85,130.187484,33.14883,0.15,84,-23,-16,-57,10,47.5593605,33.14877955,130.1876248,117.78
18,130.187484,33.14883,0.15,84,-9,-13,-50,10,47.559361,33.14879507,130.187614,140.43
18.15,130.187484,33.14883,0.15,84,-9,-13,-50,10,47.383419,33.14881026,130.1876031,163.08
18.3,130.187484,33.14883,0.15,84,-2,-12,-49,10,47.226002,33.14882535,130.1875922,212.91
18.45,130.187484,33.14883,0.15,83.57,11,-22,-51,10,47.1148795,33.14884035,130.1875816,231.03
18.6,130.187484,33.14883,0.15,83.57,13,-20,-56,10,47.077839,33.14885533,130.1875712,212.91
18.75,130.187484,33.14883,0.15,83,17,-20,-64,10,47.087099,33.14887042,130.1875611,258.21
18.9,130.187484,33.14883,0.15,83,12,-8,-81,10,47.15192,33.14888557,130.1875509,394.11
19.05,130.18753,33.14904,0.15,82.25,15,-5,-90,10,47.170441,33.14890076,130.1875406,441.675
19.2,130.1875,33.149066,0.15,82.25,21,5,-102,10,47.485279,33.14891595,130.1875305,489.24
19.35,130.1875,33.149078,0.15,82.25,21,5,-102,10,47.1982215,33.14893115,130.1875203,407.7
19.5,130.187469,33.149078,0.15,82.44,24,6,-113,10,47.596401,33.14894648,130.18751,371.46
19.65,130.187438,33.149089,0.15,82.44,24,7,-117,10,47.5593605,33.14896223,130.1874995,283.125
19.8,130.187408,33.149093,0.15,84,20,7,-127,10,47.503799,33.1489779,130.187489,185.73
19.95,130.187408,33.149097,0.15,84,20,7,-127,10,47.72604,33.14899366,130.1874782,178.935
20.1,130.187377,33.149097,0.15,84,13,3,-137,10,47.35564,33.14900943,130.1874674,167.61
20.25,130.187347,33.149101,0.15,86.07,9,2,-141,10,47.494539,33.14902511,130.1874568,147.225
20.4,130.187316,33.149101,0.15,86.07,0,5,-148,10,47.670479,33.14904085,130.1874463,135.9
20.55,130.187316,33.149105,0.15,86.07,0,5,-148,10,47.34638,33.14905641,130.1874358,156.285
20.7,130.187286,33.149105,0.15,85.13,-10,7,-150,10,47.374161,33.14907208,130.1874253,181.2
20.85,130.18724,33.149112,0.15,85.13,-19,3,-146,10,47.096359,33.14908803,130.1874149,172.14
21,130.187194,33.149124,0.15,83.5,-36,3,-127,10,47.077839,33.1491041,130.1874044,158.55
21.15,130.187194,33.149147,0.15,83.5,-36,3,-127,10,47.12414,33.14912031,130.1873938,197.055
21.3,130.187164,33.149147,0.15,83.5,-43,13,-112,10,47.188961,33.14913638,130.1873833,303.51
21.45,130.187118,33.149173,0.15,80.94,-48,20,-108,10,46.874119,33.14915247,130.1873726,321.63
21.6,130.187103,33.149196,0.15,80.94,-56,29,-104,10,46.9482,33.14916827,130.1873622,366.93
21.75,130.187103,33.149227,0.15,80.94,-56,29,-104,10,47.003761,33.14918404,130.1873516,321.63
21.9,130.187103,33.149227,0.15,80.38,-55,23,-98,10,47.022282,33.14919958,130.187341,221.97
22.05,130.187088,33.149253,0.15,80.38,-56,19,-93,10,47.0130215,33.14921499,130.1873305,158.55
22.2,130.187088,33.149253,0.15,80.38,-53,6,-82,10,46.985241,33.14923045,130.18732,108.72
22.35,130.187088,33.149253,0.15,80.38,-53,6,-82,10,46.985241,33.14924596,130.1873095,95.13
22.5,130.187088,33.149253,0.15,80.57,-48,-2,-74,10,46.966721,33.14926138,130.1872989,117.78
22.65,130.187088,33.149253,0.15,80.57,-35,-16,-54,10,46.84634,33.14927687,130.1872882,95.13
22.8,130.187088,33.149253,0.15,84.19,-22,-17,-41,10,46.429642,33.14929245,130.1872775,108.72
22.95,130.187088,33.149253,0.15,84.19,-22,-17,-41,10,46.3740785,33.14930767,130.187267,156.285
23.1,130.187088,33.149253,0.15,84.44,-1,-6,-36,10,46.35556,33.14932267,130.1872563,181.2
23.25,130.187088,33.149253,0.15,84.44,5,-5,-38,10,46.2814805,33.14933763,130.1872458,217.44
23.4,130.187179,33.149421,0.15,81.94,11,-2,-38,10,46.244438,33.14935245,130.1872355,212.91
23.55,130.187179,33.149456,0.15,81.94,11,-2,-41,10,46.2537005,33.14936744,130.1872254,126.84
23.7,130.187179,33.149456,0.15,81.94,20,-11,-52,10,46.225922,33.14938215,130.1872152,131.37
23.85,130.187194,33.14949,0.15,81.32,18,-12,-62,10,46.2536985,33.1493969,130.1872051,201.585
24,130.187179,33.149528,0.15,81.32,16,-5,-82,10,46.299999,33.14941162,130.1871951,194.79
24.15,130.187179,33.149562,0.15,81.32,16,-5,-82,10,46.3463005,33.14942631,130.1871852,317.1
24.3,130.187179,33.149562,0.15,81.63,19,2,-98,10,46.411121,33.14944107,130.1871752,380.52
24.45,130.187149,33.149578,0.15,81.63,22,4,-104,10,46.494459,33.14945575,130.1871651,355.605
24.6,130.187118,33.149593,0.15,82.5,21,4,-115,10,46.54076,33.1494705,130.1871549,317.1
24.75,130.187118,33.149597,0.15,82.5,21,4,-115,10,46.54076,33.14948513,130.1871446,235.56
24.9,130.187088,33.149597,0.15,82.5,20,2,-125,10,46.577801,33.14950002,130.1871343,154.02
25.05,130.187057,33.149604,0.15,84.19,16,0,-131,10,46.494459,33.14951524,130.1871239,110.985
25.2,130.187026,33.149604,0.15,84.19,5,0,-142,10,46.040722,33.14953038,130.1871136,108.72
25.35,130.187026,33.149608,0.15,84.19,5,0,-142,10,46.1333195,33.14954532,130.1871033,117.78
25.5,130.186996,33.149608,0.15,84.07,-5,6,-146,10,45.799961,33.14956012,130.187093,122.31
25.65,130.186965,33.149608,0.15,84.07,-13,1,-145,10,45.53142,33.14957498,130.1870829,144.96
25.8,130.186965,33.149608,0.15,84.07,-22,-5,-133,10,44.688759,33.14958975,130.1870728,131.37
25.95,130.186965,33.149608,0.15,84.07,-22,-5,-133,10,44.65172,33.14960489,130.1870629,104.19
26.1,130.186965,33.149608,0.15,83.19,-27,-1,-123,10,44.299839,33.14961982,130.187053,167.61
26.25,130.186965,33.149608,0.15,83.19,-37,7,-106,10,43.9942605,33.14963484,130.1870431,280.86
26.4,130.186965,33.149608,0.15,83.38,-46,15,-96,10,43.429401,33.14964968,130.1870333,317.1
26.55,130.186965,33.149608,0.15,83.38,-46,15,-96,10,43.2719805,33.14966401,130.1870235,269.535
26.7,130.186965,33.149608,0.15,83.25,-45,24,-94,10,43.13308,33.14967813,130.1870138,212.91
26.85,130.186965,33.149608,0.15,83.25,-42,26,-90,10,42.8738005,33.14969228,130.1870041,178.935
27,130.186965,33.149608,0.15,82.5,-39,24,-87,10,42.688599,33.14970627,130.1869943,126.84
27.15,130.186965,33.149608,0.15,82.5,-39,24,-87,10,42.2070805,33.14972011,130.1869845,72.48
27.3,130.186965,33.149608,0.15,82.5,-35,14,-79,10,42.132999,33.14973388,130.1869747,49.83
27.45,130.186965,33.149608,0.15,82.5,-33,11,-73,10,42.0403995,33.14974775,130.1869651,43.035
27.6,130.186813,33.149818,0.15,83.57,-26,11,-64,10,41.632961,33.14976162,130.1869556,54.36
27.75,130.186813,33.149837,0.15,83.57,-26,11,-64,10,41.327379,33.14977513,130.186946,86.07
27.9,130.186828,33.149837,0.15,83.5,-20,10,-56,10,41.207001,33.14978837,130.1869365,104.19
28.05,130.186828,33.149856,0.15,83.5,-17,8,-53,10,40.919941,33.14980147,130.1869274,79.275
28.2,130.186843,33.149875,0.15,83.94,-10,8,-45,10,40.706959,33.14981447,130.1869187,67.95
28.35,130.186843,33.149894,0.15,83.94,-10,8,-45,10,40.429161,33.14982754,130.18691,65.685
28.5,130.186843,33.149894,0.15,83.94,-1,13,-40,10,40.280998,33.14984053,130.1869016,90.6
28.65,130.186859,33.149913,0.15,82.82,8,15,-41,10,40.1976605,33.14985322,130.1868932,106.455
28.8,130.186859,33.149936,0.15,82.82,14,15,-44,10,39.892078,33.14986587,130.186885,90.6
28.95,130.186859,33.149951,0.15,82.82,14,15,-44,10,39.7716995,33.14987834,130.1868771,88.335
29.1,130.186859,33.149951,0.15,82.38,23,13,-53,10,39.614281,33.14989083,130.1868698,67.95
29.25,130.186859,33.149974,0.15,82.38,27,11,-60,10,39.47538,33.14990319,130.1868627,90.6
29.4,130.186859,33.149974,0.15,82.38,32,9,-75,10,39.336479,33.14991542,130.1868559,108.72
29.55,130.186859,33.149974,0.15,82.38,32,9,-75,10,38.725319,33.14992762,130.186849,106.455
29.7,130.186859,33.149974,0.15,82.32,32,9,-80,10,38.669762,33.14994012,130.1868425,122.31
29.85,130.186843,33.150035,0.15,82,27,9,-90,10,38.3827,33.14995274,130.1868365,113.25
30,130.186843,33.150035,0.15,82,25,9,-92,10,37.79932,33.14996523,130.1868306,90.6
30.15,130.186843,33.150035,0.15,82,25,9,-92,10,37.447439,33.14997781,130.186825,65.685
30.3,130.186843,33.150035,0.15,82.07,20,11,-90,10,37.114079,33.14999047,130.1868196,54.36
30.45,130.186843,33.150035,0.15,82.07,18,12,-86,10,36.7251585,33.15000282,130.1868144,29.445
30.6,130.186843,33.150035,0.15,82,17,11,-83,10,36.558479,33.15001513,130.1868093,40.77
30.75,130.186843,33.150035,0.15,82,17,11,-83,10,35.8454605,33.15002718,130.1868046,40.77
30.9,130.186843,33.150035,0.15,82,17,13,-75,10,35.39172,33.15003932,130.1868001,54.36
31.05,130.186843,33.150035,0.15,82,18,14,-74,10,34.8731595,33.15005132,130.1867957,33.975
31.2,130.186843,33.150035,0.15,82.07,18,15,-75,10,34.447201,33.15006352,130.1867914,49.83
31.35,130.186843,33.150035,0.15,82.07,18,15,-75,10,33.752699,33.15007571,130.1867872,33.975
31.5,130.186798,33.150161,0.15,82.07,19,14,-78,10,33.058201,33.15008775,130.1867832,49.83
31.65,130.186798,33.150173,0.15,82.07,19,14,-80,10,32.8915195,33.15009973,130.1867795,29.445
31.8,130.186782,33.150188,0.15,81.75,20,14,-80,10,32.391479,33.1501116,130.1867758,27.18
31.95,130.186782,33.150199,0.15,81.75,20,14,-81,10,31.6599395,33.15012303,130.186772,20.385
32.1,130.186782,33.150199,0.15,81.75,20,17,-81,10,31.483999,33.15013442,130.1867681,13.59
32.25,130.186782,33.150215,0.15,81.32,21,20,-79,10,30.4005795,33.15014553,130.1867643,11.325
32.4,130.186782,33.15023,0.15,81.32,22,22,-77,10,29.872761,33.15015653,130.1867602,18.12
32.55,130.186782,33.150249,0.15,81.32,22,22,-77,10,28.7245195,33.150167,130.1867559,2.265
32.7,130.186782,33.150249,0.15,80.44,23,26,-73,10,28.576361,33.15017703,130.1867514,9.06
32.85,130.186767,33.15026,0.15,80.44,26,27,-69,10,27.4003405,33.15018698,130.1867469,9.06
33,130.186767,33.150276,0.15,78.44,28,26,-70,10,27.002159,33.1501964,130.1867421,9.06
33.15,130.186767,33.150287,0.15,78.44,28,26,-70,10,26.1780205,33.15020522,130.1867371,6.795
33.3,130.186752,33.150287,0.15,78.44,35,21,-81,10,25.020519,33.15021378,130.186732,9.06
33.45,130.186752,33.150287,0.15,77.5,44,10,-101,10,24.85384,33.15022208,130.1867266,20.385
33.6,130.186721,33.150314,0.15,77.5,47,3,-110,10,23.77968,33.15023017,130.1867209,36.24
33.75,130.186721,33.150329,0.15,77.5,47,3,-110,10,22.668481,33.15023774,130.1867152,54.36
33.9,130.186706,33.150329,0.15,76.82,48,-10,-127,10,22.18696,33.15024502,130.1867094,72.48
34.05,130.186691,33.150341,0.15,76.82,46,-21,-143,10,21.67766,33.15025198,130.1867033,86.07
34.2,130.186676,33.150348,0.15,76.63,43,-26,-151,10,20.927601,33.15025828,130.1866967,99.66
34.35,130.186676,33.150348,0.15,76.63,43,-26,-151,10,19.9645595,33.15026389,130.1866899,104.19
34.5,130.186676,33.150348,0.15,76.63,37,-32,-171,10,19.334881,33.15026918,130.1866833,113.25
34.65,130.186676,33.150348,0.15,76.63,34,-33,179,10,18.9181795,33.15027377,130.1866765,120.045
34.8,130.186676,33.150348,0.15,77.32,29,-34,163,10,17.927361,33.15027808,130.1866699,131.37
34.95,130.186676,33.150348,0.15,77.32,29,-34,163,10,17.4365795,33.1502821,130.1866634,133.635
35.1,130.186676,33.150348,0.15,82.38,26,-28,149,10,16.575399,33.15028547,130.1866567,140.43
35.25,130.186676,33.150348,0.15,82.38,28,-16,143,10,15.81608,33.15028837,130.18665,176.67
35.4,130.186676,33.150348,0.15,82.38,30,-11,142,10,14.89008,33.15029067,130.1866435,190.26
35.55,130.186676,33.150348,0.15,82.38,30,-11,142,10,13.63072,33.15029213,130.1866377,176.67
35.7,130.186523,33.150291,0.15,82,37,0,141,10,12.6862,33.15029288,130.1866323,144.96
35.85,130.186523,33.150291,0.15,80.88,40,2,138,10,12.06578,33.15029323,130.1866272,99.66
36,130.186523,33.150291,0.15,80.88,41,5,134,10,11.42684,33.15029318,130.186622,95.13
36.15,130.186523,33.150291,0.15,80.88,41,5,134,10,10.8342,33.15029253,130.1866172,81.54
36.3,130.186523,33.150291,0.15,80.32,48,1,121,10,10.63048,33.15029157,130.1866125,140.43
36.45,130.186523,33.150291,0.15,80.32,53,-2,106,10,10.14896,33.15029038,130.1866082,156.285
36.6,130.186447,33.150199,0.15,81.13,54,-3,101,10,9.98228,33.15028903,130.1866043,154.02
36.75,130.186447,33.15018,0.15,81.13,54,-3,101,10,9.59336,33.15028735,130.1866011,190.26
36.9,130.186462,33.15018,0.15,81.13,53,-8,91,10,9.59336,33.15028545,130.186598,226.5
37.05,130.186462,33.150161,0.15,82.13,50,-10,84,10,10.05636,33.1502834,130.1865947,197.055
37.2,130.186462,33.150142,0.15,82.13,48,-10,81,10,9.5378,33.1502811,130.1865917,190.26
37.35,130.186462,33.150142,0.15,82.13,48,-10,81,10,8.87108,33.15027899,130.186589,169.875
37.5,130.186477,33.150138,0.15,82.5,41,-14,72,10,8.90812,33.15027645,130.1865862,149.49
37.65,130.186492,33.150138,0.15,82.5,32,-20,57,10,8.94516,33.15027343,130.1865844,133.635
37.8,130.186523,33.150142,0.15,84.19,25,-20,49,10,8.90812,33.15027043,130.1865831,108.72
37.95,130.186523,33.150142,0.15,84.19,25,-20,49,10,8.96368,33.15026708,130.1865821,99.66
38.1,130.186523,33.150142,0.15,84.19,13,-17,39,10,9.42668,33.15026368,130.1865816,113.25
38.25,130.186553,33.15015,0.15,84.25,1,-10,34,10,9.51928,33.15025998,130.1865815,108.72
38.4,130.186553,33.15015,0.15,84.25,-4,-6,33,10,9.94524,33.15025617,130.1865816,108.72
38.55,130.186553,33.15015,0.15,84.25,-4,-6,33,10,9.99154,33.150252,130.1865818,104.19
38.7,130.186553,33.15015,0.15,82.75,-12,-5,36,10,11.35276,33.1502472,130.1865825,99.66
38.85,130.186553,33.15015,0.15,82.75,-24,-4,43,10,12.01948,33.15024209,130.1865841,95.13
39,130.186553,33.15015,0.15,83.25,-28,-4,48,10,12.90844,33.15023675,130.1865862,77.01
39.15,130.186553,33.15015,0.15,83.25,-28,-4,48,10,13.76962,33.15023104,130.1865888,110.985
39.3,130.186553,33.15015,0.15,83.25,-37,-1,58,10,14.4456,33.15022507,130.1865919,140.43
39.45,130.186553,33.15015,0.15,81.5,-47,1,67,10,15.33456,33.15021884,130.1865951,149.49
